id,first_name,last_name,age,city,department,salary,years_experience,is_manager,skill_level,join_year
898,Jacek,Kosowicz,42,Kraków,HR,9544,16,False,mid,2018
899,Adam,Szalast,45,Lublin,Sales,6880,13,False,junior,2020
900,Dorota,Bródka,49,Rzeszów,Marketing,10002,5,False,mid,2011
901,Fabian,Tołoczko,34,Warszawa,Sales,7713,2,False,junior,2023
902,Aniela,Wdowczyk,29,Wrocław,Marketing,7219,7,False,junior,2013
903,Adam,Bany,31,Warszawa,HR,9583,1,False,mid,2018
904,Stefan,Fiedorczuk,58,Rzeszów,Sales,10505,13,False,mid,2012
905,Tomasz,Grzelec,37,Lublin,IT,9999,15,False,mid,2022
906,Gaja,Krystkowiak,45,Warszawa,HR,20385,18,True,lead,2025
907,Ernest,Bociek,51,Gdańsk,IT,19355,20,False,lead,2020
908,Elżbieta,Rębiś,58,Warszawa,Sales,6027,8,False,junior,2012
909,Maciej,Mirończuk,57,Kraków,IT,8133,24,False,junior,2012
910,Anita,Ładniak,23,Katowice,HR,5131,0,False,junior,2013
911,Rafał,Glonek,41,Katowice,Support,14171,15,False,senior,2014
912,Lidia,Dawiec,44,Wrocław,IT,8089,21,False,junior,2025
913,Krystian,Łukowicz,39,Wrocław,Finance,7244,13,False,junior,2012
914,Aniela,Małota,24,Wrocław,IT,10135,2,False,mid,2025
915,Cyprian,Żelasko,55,Poznań,IT,7730,33,False,junior,2014
916,Karol,Jonik,30,Poznań,HR,14813,4,True,senior,2011
917,Tymoteusz,Rejniak,54,Wrocław,Finance,9537,6,False,mid,2021
918,Witold,Karwala,38,Warszawa,Marketing,12946,2,False,senior,2022
919,Monika,Sabała,24,Łódź,HR,9342,0,False,mid,2018
920,Anna Maria,Zinkiewicz,43,Warszawa,Support,5135,5,False,junior,2023
921,Damian,Nagel,56,Warszawa,IT,8159,1,False,junior,2025
922,Mariusz,Małyszek,41,Gdańsk,Marketing,13817,19,False,senior,2019
923,Tobiasz,Semik,27,Warszawa,Operations,5770,1,False,junior,2010
924,Natan,Bochnak,35,Łódź,Finance,10706,7,False,mid,2016
925,Mikołaj,Imiela,27,Warszawa,Finance,16124,2,True,senior,2024
926,Józef,Stanisławek,53,Wrocław,IT,8104,30,False,junior,2011
927,Kornel,Klamka,43,Lublin,Finance,7530,0,False,junior,2019
928,Dagmara,Franaszek,24,Poznań,Marketing,10198,1,False,mid,2017
929,Ernest,Gogół,25,Kraków,IT,11208,0,False,mid,2025
930,Iwo,Indyka,29,Łódź,Finance,9160,7,False,mid,2019
931,Krystian,Borkiewicz,34,Kraków,IT,10889,7,False,mid,2024
932,Maksymilian,Sypuła,30,Wrocław,Finance,13975,4,False,senior,2025
933,Julian,Łepek,32,Łódź,IT,7209,9,False,junior,2016
934,Fabian,Bacia,32,Katowice,Support,8661,9,False,mid,2016
935,Kamila,Banachowicz,57,Wrocław,HR,16215,3,False,lead,2011
936,Gaja,Białach,26,Gdańsk,IT,10556,2,False,mid,2020
937,Karol,Laszczyk,44,Gdańsk,Operations,14111,1,False,senior,2013
938,Melania,Miękina,25,Rzeszów,Marketing,14700,3,False,senior,2013
939,Kornel,Dywan,57,Warszawa,IT,10981,2,False,mid,2015
940,Hubert,Posłuszna,40,Poznań,Operations,13489,14,False,senior,2020
941,Anna Maria,Deluga,30,Wrocław,Finance,13504,1,False,senior,2025
942,Kaja,Doruch,43,Warszawa,Finance,9977,9,False,mid,2017
943,Olgierd,Gniewek,31,Kraków,Operations,9676,8,False,mid,2024
944,Olgierd,Fiołka,55,Wrocław,Operations,18119,23,False,lead,2012
945,Grzegorz,Okraska,27,Rzeszów,IT,12651,2,True,mid,2014
946,Cyprian,Peda,58,Rzeszów,Operations,17211,3,False,lead,2023
947,Ada,Wojtyś,47,Lublin,Marketing,13609,21,False,senior,2010
948,Artur,Matla,39,Warszawa,Finance,10729,16,False,mid,2024
949,Marcin,Nałęcz,44,Warszawa,HR,11870,20,True,mid,2022
950,Gustaw,Wiercigroch,30,Kraków,IT,19635,8,False,lead,2020
951,Oskar,Jędraszczyk,62,Białystok,Sales,7044,10,False,junior,2023
952,Rozalia,Wawrzyk,54,Lublin,HR,12007,7,False,senior,2011
953,Anna Maria,Wdowczyk,63,Gdańsk,IT,10467,7,False,mid,2017
954,Natan,Westfal,44,Katowice,Marketing,6746,9,False,junior,2017
955,Adrian,Fryś,28,Warszawa,Operations,8600,2,False,mid,2023
956,Albert,Golda,48,Wrocław,IT,6819,2,False,junior,2021
957,Miłosz,Wawszczyk,65,Gdańsk,Operations,10393,33,False,mid,2025
958,Leon,Hanzel,62,Łódź,Support,17407,27,False,lead,2015
959,Monika,Zdziech,31,Łódź,IT,8667,8,False,junior,2013
960,Klara,Kukuczka,35,Katowice,Support,8186,7,False,mid,2023
961,Marek,Kuska,29,Kraków,Sales,13048,1,True,mid,2021
962,Ryszard,Dzienniak,41,Katowice,IT,9699,9,False,mid,2019
963,Adrianna,Sztaba,40,Katowice,IT,6776,6,False,junior,2011
964,Ewelina,Jaremko,48,Gdańsk,Support,9646,15,False,mid,2014
965,Fabian,Lepka,30,Katowice,Marketing,9532,8,False,mid,2012
966,Natasza,Wawrzyk,61,Kraków,Finance,10314,39,False,mid,2018
967,Eryk,Wojcik,63,Łódź,Sales,14065,5,False,senior,2013
968,Anita,Sulich,63,Rzeszów,Sales,8135,35,False,junior,2016
969,Marcelina,Kulus,52,Warszawa,Support,11777,16,False,senior,2018
970,Ryszard,Cisoń,35,Lublin,Sales,17985,3,True,senior,2020
971,Fryderyk,Dudczak,47,Lublin,IT,8199,18,False,junior,2010
972,Liwia,Oleksik,55,Warszawa,Support,8868,20,False,mid,2014
973,Miłosz,Łaś,33,Warszawa,Support,11941,4,False,senior,2020
974,Ksawery,Kara,33,Kraków,IT,14827,0,False,senior,2018
975,Sebastian,Jeżyna,46,Kraków,Sales,7883,3,False,junior,2022
976,Iwo,Solarek,29,Wrocław,Finance,7169,4,False,junior,2017
977,Karina,Żymełka,23,Gdańsk,IT,10014,1,False,mid,2019
978,Mariusz,Pośnik,58,Lublin,Sales,9383,26,False,mid,2021
979,Paweł,Mytnik,56,Poznań,Finance,14350,10,False,senior,2011
980,Eliza,Kozień,22,Gdańsk,Marketing,16446,0,False,lead,2025
981,Marcel,Szyda,39,Wrocław,Finance,14896,8,False,senior,2019
982,Karol,Fuławka,24,Gdańsk,HR,12003,0,False,senior,2014
983,Miłosz,Wakuła,57,Warszawa,Sales,14203,17,False,senior,2018
984,Aniela,Korab,50,Rzeszów,HR,6955,8,False,junior,2020
985,Tymon,Zaguła,23,Warszawa,Sales,9510,0,False,mid,2023
986,Justyna,Oleksiewicz,57,Poznań,Operations,12317,31,False,senior,2010
987,Borys,Łaś,64,Kraków,Operations,9466,28,False,mid,2022
988,Aniela,Piekart,33,Warszawa,Finance,16538,11,False,lead,2017
989,Nataniel,Hejduk,23,Łódź,IT,10741,1,False,mid,2017
990,Urszula,Lesisz,36,Warszawa,Sales,19282,7,False,lead,2016
991,Ewa,Szmaj,22,Gdańsk,IT,19549,0,False,lead,2025
992,Mariusz,Pik,32,Katowice,Marketing,5918,8,False,junior,2012
993,Ernest,Golon,59,Warszawa,Support,13842,8,False,senior,2018
994,Mariusz,Dzierwa,34,Rzeszów,Marketing,7494,10,False,junior,2024
995,Antoni,Siejak,22,Białystok,IT,11271,0,False,mid,2023
996,Oskar,Orawiec,39,Wrocław,Finance,9419,3,False,mid,2011
997,Józef,Lenc,39,Kraków,Finance,10842,13,False,mid,2010
998,Tymon,Matla,36,Warszawa,IT,10773,11,False,mid,2012
999,Piotr,Weremczuk,62,Poznań,Operations,6369,40,False,junior,2018
1000,Natasza,Szeja,37,Rzeszów,Operations,10128,3,False,mid,2017
1001,Sebastian,Gemza,26,Katowice,Sales,9150,4,False,mid,2011
1002,Natasza,Zagozda,24,Lublin,IT,11310,1,False,mid,2011
1003,Jan,Stypa,41,Warszawa,Marketing,9407,19,False,mid,2022
1004,Kacper,Feliksiak,47,Wrocław,Operations,8043,3,False,mid,2024
1005,Przemysław,Wawrzyk,46,Lublin,Sales,12906,14,False,senior,2024
1006,Krystian,Czochara,55,Warszawa,IT,11928,21,False,mid,2016
1007,Liwia,Szachniewicz,58,Kraków,Finance,10321,8,False,mid,2015
1008,Kamil,Pyc,37,Warszawa,HR,12965,4,False,senior,2019
1009,Stefan,John,59,Warszawa,HR,13010,34,False,senior,2010
1010,Emil,Smutek,55,Poznań,Operations,6728,9,False,junior,2021
1011,Franciszek,Kurc,34,Warszawa,IT,11448,3,False,mid,2024
1012,Sandra,Luberda,60,Gdańsk,HR,12846,21,False,senior,2015
1013,Róża,Siedlaczek,28,Białystok,Sales,13713,3,False,senior,2017
1014,Kamil,Kiciak,51,Poznań,Marketing,6739,19,False,junior,2016
1015,Sonia,Niksa,47,Warszawa,IT,15772,5,False,senior,2013
1016,Julita,Szybiak,31,Gdańsk,Support,7821,4,False,mid,2016
1017,Ida,Jędraszek,34,Lublin,Marketing,7471,4,False,junior,2017
1018,Tadeusz,Budzeń,33,Lublin,Support,8262,3,True,junior,2022
1019,Julian,Góraj,63,Warszawa,Finance,10025,7,False,mid,2015
1020,Marianna,Iwańczyk,55,Warszawa,IT,14276,27,False,senior,2016
1021,Maks,Kopyt,56,Kraków,Finance,8689,24,False,mid,2016
1022,Anita,Skalik,56,Kraków,IT,14017,18,False,senior,2025
1023,Daniel,Krauz,35,Poznań,Marketing,10283,11,True,junior,2022
1024,Karol,Piaseczna,63,Poznań,IT,11652,32,False,mid,2025
1025,Olgierd,Miszkiewicz,53,Wrocław,Support,4849,30,False,junior,2016
1026,Anna Maria,Gronkiewicz,36,Lublin,Finance,7044,14,False,junior,2015
1027,Dorota,Bryczek,45,Warszawa,IT,10940,8,False,mid,2017
1028,Dorota,Wszoła,59,Gdańsk,Finance,10175,2,False,mid,2021
1029,Michał,Szwiec,53,Warszawa,Finance,5810,20,False,junior,2021
1030,Natasza,Zdziech,27,Poznań,Sales,13732,2,False,senior,2013
1031,Tobiasz,Ścibior,29,Poznań,HR,8524,1,False,mid,2019
1032,Iwo,Piestrzeniewicz,65,Gdańsk,IT,8724,17,False,junior,2018
1033,Kacper,Maksimowicz,22,Kraków,Support,7075,0,False,junior,2010
1034,Krzysztof,Matyszczak,52,Katowice,IT,10429,20,False,mid,2016
1035,Tadeusz,Kostorz,52,Katowice,Marketing,10089,7,False,mid,2020
1036,Paweł,Maciuk,27,Wrocław,Support,13496,2,False,senior,2024
1037,Elżbieta,Reiter,57,Gdańsk,IT,9539,1,False,mid,2025
1038,Józef,Leks,64,Wrocław,Marketing,10402,22,False,mid,2019
1039,Aleksander,Nicewicz,42,Katowice,Support,6052,18,False,junior,2022
1040,Inga,Gryga,46,Warszawa,Finance,17846,6,False,lead,2024
1041,Tymoteusz,Borzych,62,Warszawa,Sales,11271,19,True,junior,2025
1042,Marcelina,Juraszczyk,23,Białystok,Finance,6692,0,False,junior,2012
1043,Malwina,Uzar,51,Warszawa,HR,9101,1,False,mid,2015
1044,Grzegorz,Mudlaff,29,Poznań,IT,10345,2,False,mid,2014
1045,Łukasz,Pakosz,35,Łódź,Sales,10071,4,False,mid,2016
1046,Róża,Janowiak,54,Warszawa,IT,11135,29,True,junior,2017
1047,Gustaw,Dziopa,55,Lublin,Finance,16873,21,False,lead,2019
1048,Aleksander,Miąsko,63,Lublin,Operations,8717,29,False,mid,2023
1049,Ksawery,Gaś,37,Łódź,Finance,13251,5,False,senior,2013
1050,Maciej,Piotrowiak,47,Kraków,Operations,18202,22,False,lead,2019
1051,Fabian,Juroszek,64,Łódź,IT,11764,4,False,mid,2013
1052,Ewa,Dulik,45,Poznań,Operations,12675,2,False,senior,2018
1053,Inga,Winnik,35,Warszawa,Sales,7691,8,False,junior,2022
1054,Iwo,Rychert,43,Wrocław,IT,17059,12,True,senior,2020
1055,Rafał,Koleśnik,64,Warszawa,Sales,10592,29,False,mid,2014
1056,Maurycy,Klisz,52,Warszawa,Operations,5725,26,False,junior,2019
1057,Franciszek,Dzwonnik,29,Łódź,IT,8304,6,False,junior,2021
1058,Kornel,Leszczuk,33,Białystok,Sales,12995,3,False,senior,2013
1059,Marcel,Tyczka,46,Warszawa,IT,10326,22,False,mid,2017
1060,Leonard,Szulim,45,Warszawa,IT,10287,7,True,junior,2012
1061,Blanka,Bronka,36,Lublin,Marketing,5380,14,False,junior,2023
1062,Monika,Cogiel,54,Kraków,Sales,15018,6,False,senior,2022
1063,Ernest,Matraszek,49,Warszawa,HR,8795,3,True,junior,2010
1064,Daniel,Chowaniak,46,Warszawa,Operations,9511,6,False,mid,2011
1065,Sonia,Balawender,26,Katowice,Sales,10996,1,False,mid,2015
1066,Eliza,Sadura,38,Rzeszów,Marketing,8744,3,False,mid,2020
1067,Karol,Białasik,33,Łódź,Support,11976,10,False,senior,2020
1068,Kaja,Drozdowicz,23,Gdańsk,IT,9554,1,False,mid,2017
1069,Kornelia,Plona,23,Katowice,Marketing,8445,0,False,mid,2014
1070,Grzegorz,Hnat,45,Warszawa,IT,11949,15,True,junior,2024
1071,Gustaw,Pabisiak,43,Gdańsk,Marketing,6899,4,False,junior,2019
1072,Paweł,Kwinta,23,Kraków,IT,14517,0,False,senior,2017
1073,Arkadiusz,Węgrzyk,60,Warszawa,Sales,13813,24,True,mid,2012
1074,Gustaw,Frydel,34,Warszawa,IT,14927,0,True,mid,2016
1075,Adrianna,Piwowarek,37,Poznań,IT,11236,2,False,mid,2015
1076,Marianna,Płoskonka,60,Gdańsk,Support,9670,15,False,mid,2012
1077,Sara,Wojtaszczyk,45,Poznań,Finance,10275,12,False,mid,2014
1078,Adrianna,Pietrusiak,52,Wrocław,IT,14729,0,False,senior,2014
1079,Maks,Jantos,57,Wrocław,Finance,7982,11,False,junior,2025
1080,Justyna,Parda,26,Poznań,IT,6552,2,False,junior,2021
1081,Adam,Drabczyk,53,Białystok,Support,17705,25,False,lead,2019
1082,Olga,Penkala,63,Lublin,Support,7016,37,False,junior,2015
1083,Ida,Kara,34,Kraków,Support,9787,12,False,mid,2025
1084,Damian,Bachanek,62,Łódź,Support,8692,23,False,mid,2025
1085,Julian,Tokaj,24,Łódź,Marketing,9270,1,False,mid,2024
1086,Monika,Bielas,65,Gdańsk,Support,4750,9,False,junior,2013
1087,Hubert,Rohde,27,Wrocław,Marketing,12529,5,False,senior,2016
1088,Marek,Zmyślony,49,Kraków,HR,13067,5,False,senior,2019
1089,Dariusz,Kucab,48,Łódź,IT,14910,24,False,senior,2014
1090,Ernest,Basak,39,Wrocław,HR,17514,6,False,lead,2010
1091,Filip,Tomal,28,Wrocław,Finance,14265,0,False,senior,2015
1092,Marcin,Stachewicz,33,Warszawa,Sales,6251,5,False,junior,2024
1093,Aniela,Berus,58,Warszawa,IT,7562,13,False,junior,2023
1094,Mariusz,Lada,50,Warszawa,Sales,20151,20,True,lead,2022
1095,Igor,Pasiak,29,Warszawa,IT,6912,4,False,junior,2010
1096,Sebastian,Wośko,25,Warszawa,Sales,13196,2,False,senior,2016
1097,Dariusz,Hejna,55,Poznań,Support,9690,0,False,mid,2025
1098,Jędrzej,Gramza,43,Wrocław,Operations,8981,19,False,mid,2021
1099,Konstanty,Breguła,64,Warszawa,Finance,8910,25,False,mid,2010
1100,Oliwier,Para,51,Łódź,Operations,10465,27,False,mid,2013
1101,Daniel,Czubaj,55,Katowice,IT,19446,17,False,lead,2023
1102,Eliza,Mikus,64,Gdańsk,Support,6175,12,False,junior,2011
1103,Melania,Piaścik,42,Poznań,Marketing,6626,14,False,junior,2023
1104,Błażej,Berek,52,Białystok,Marketing,12999,21,False,senior,2014
1105,Robert,Dyda,55,Poznań,IT,8747,32,False,junior,2024
1106,Adrianna,Neska,32,Poznań,Sales,17498,7,False,lead,2012
1107,Stefan,Tadla,28,Warszawa,Support,17270,3,False,lead,2018
1108,Marika,Pagacz,36,Poznań,Operations,5556,11,False,junior,2025
1109,Marcel,Rduch,27,Kraków,Sales,9064,5,False,mid,2020
1110,Wojciech,Terka,46,Łódź,Marketing,13989,22,False,senior,2017
1111,Tymoteusz,Płocharczyk,36,Warszawa,IT,7270,4,False,junior,2013
1112,Sara,Malcher,58,Kraków,Finance,6773,23,False,junior,2011
1113,Alex,Grund,59,Wrocław,Finance,6017,34,False,junior,2017
1114,Mieszko,Sromek,28,Lublin,HR,5715,3,False,junior,2017
1115,Wiktor,Leśna,53,Kraków,Marketing,5340,29,False,junior,2020
1116,Rozalia,Pietrak,41,Warszawa,Support,17659,16,False,lead,2016
1117,Radosław,Kielczyk,53,Wrocław,Support,12562,18,False,senior,2017
1118,Damian,Lukas,25,Łódź,HR,12152,1,False,senior,2010
1119,Tymoteusz,Lulek,57,Łódź,Support,9301,25,False,mid,2012
1120,Olgierd,Beker,55,Białystok,Marketing,5598,18,False,junior,2014
1121,Artur,Bulczak,42,Warszawa,Support,12370,18,False,senior,2014
1122,Ksawery,Jenek,50,Białystok,IT,10301,22,False,mid,2010
1123,Sebastian,Ufnal,45,Warszawa,Operations,13542,23,False,senior,2023
1124,Anastazja,Kwasek,65,Warszawa,Support,15914,10,False,lead,2013
1125,Olgierd,Wszoła,54,Rzeszów,Sales,8939,21,False,mid,2013
1126,Anita,Żero,37,Łódź,Support,9237,12,False,mid,2012
1127,Roksana,Haponiuk,51,Wrocław,Sales,12847,27,False,senior,2013
1128,Bianka,Fijoł,29,Gdańsk,Support,7103,1,False,junior,2025
1129,Dawid,Stanisławek,39,Warszawa,Sales,14576,3,False,senior,2019
1130,Fabian,Hejna,58,Warszawa,Support,5457,8,False,junior,2022
1131,Malwina,Matacz,23,Poznań,Operations,10125,1,False,mid,2013
1132,Klara,Mandrysz,35,Warszawa,Sales,15072,10,False,senior,2024
1133,Kalina,Wizner,42,Gdańsk,Marketing,9251,3,True,junior,2011
1134,Aurelia,Dybka,27,Wrocław,Sales,8800,0,False,mid,2017
1135,Hubert,Zaucha,41,Poznań,Operations,17822,1,False,lead,2014
1136,Wojciech,Chyb,58,Poznań,Support,9904,31,False,mid,2016
1137,Roksana,Malcharek,28,Kraków,IT,14381,5,False,senior,2014
1138,Eliza,Natanek,60,Wrocław,IT,6804,35,False,junior,2018
1139,Hubert,Murat,38,Warszawa,Finance,10242,12,False,mid,2014
1140,Bianka,Foit,56,Łódź,Support,5489,13,False,junior,2021
1141,Julianna,Tutka,58,Wrocław,IT,11276,32,False,mid,2022
1142,Adrian,Poreda,23,Warszawa,IT,6770,0,False,junior,2020
1143,Nela,Borak,62,Kraków,HR,8424,5,False,mid,2018
1144,Adam,Trepczyk,22,Rzeszów,Finance,12005,0,True,mid,2015
1145,Marcel,Sito,55,Katowice,IT,11843,19,False,mid,2019
1146,Marcin,Ciuba,57,Białystok,IT,11095,17,False,mid,2015
1147,Leon,Fiedoruk,44,Poznań,Sales,18753,21,False,lead,2014
1148,Kazimierz,Such,38,Łódź,Marketing,10524,0,False,mid,2018
1149,Artur,Futyma,25,Kraków,Sales,13549,2,False,senior,2024
1150,Eliza,Cheba,44,Kraków,Finance,9437,14,False,mid,2019
1151,Ryszard,Prystupa,62,Wrocław,HR,18825,5,True,lead,2012
1152,Maksymilian,Roczniak,37,Warszawa,Marketing,7218,2,False,junior,2010
1153,Konrad,Kościuszko,49,Łódź,Sales,10980,21,False,mid,2013
1154,Bianka,Parda,47,Białystok,Marketing,10388,0,False,mid,2021
1155,Hubert,Miozga,37,Rzeszów,Marketing,10344,1,False,mid,2017
1156,Emil,Pasich,33,Warszawa,Finance,13529,1,True,mid,2022
1157,Ewelina,Deluga,32,Kraków,Marketing,16682,5,False,lead,2019
1158,Nela,Zdancewicz,41,Warszawa,Marketing,6090,15,False,junior,2019
1159,Alan,Huber,63,Warszawa,Finance,14499,32,False,senior,2011
1160,Elżbieta,Golda,44,Kraków,Finance,12262,0,True,mid,2022
1161,Alan,Latko,44,Poznań,IT,7129,0,False,junior,2023
1162,Natan,Kwapis,29,Katowice,HR,6033,7,False,junior,2019
1163,Sylwia,Saternus,45,Poznań,HR,13299,13,False,senior,2015
1164,Antoni,Sacharczuk,30,Warszawa,Operations,12453,5,False,senior,2016
1165,Aleksander,Toma,40,Wrocław,HR,8315,1,True,junior,2025
1166,Aurelia,Zygmuntowicz,64,Poznań,Sales,6321,17,False,junior,2020
1167,Nikodem,Łabaj,47,Katowice,Operations,12441,16,False,senior,2010
1168,Anita,Skalik,30,Warszawa,Marketing,12601,2,True,mid,2023
1169,Antoni,Rejek,60,Kraków,Sales,9814,0,False,mid,2014
1170,Inga,Wojciech,54,Katowice,Operations,6013,11,False,junior,2023
1171,Emil,Deptuch,34,Katowice,Marketing,12942,7,False,senior,2016
1172,Andrzej,Sieczko,59,Warszawa,IT,7098,9,False,junior,2023
1173,Olga,Macioł,23,Warszawa,Finance,6447,0,False,junior,2017
1174,Agnieszka,Kupidura,43,Poznań,Sales,9902,13,False,mid,2021
1175,Stanisław,Tylka,39,Kraków,Operations,12002,11,False,senior,2011
1176,Monika,Ciochoń,64,Poznań,Support,8457,20,True,junior,2018
1177,Karina,Dłubak,53,Warszawa,Marketing,8733,23,False,mid,2020
1178,Gabriel,Kiliszek,45,Katowice,Sales,13775,23,False,senior,2018
1179,Julian,Bojczuk,35,Lublin,IT,9992,9,False,mid,2011
1180,Alex,Blank,59,Wrocław,IT,7904,12,False,junior,2019
1181,Mieszko,Bełz,52,Łódź,IT,8754,24,False,junior,2018
1182,Adrian,Pacholik,57,Wrocław,Marketing,12477,22,False,senior,2025
1183,Leonard,Syldatk,48,Poznań,IT,18028,16,False,lead,2019
1184,Melania,Baszak,24,Rzeszów,IT,8527,2,False,junior,2012
1185,Alex,Dybiec,32,Wrocław,Operations,13112,7,False,senior,2016
1186,Roksana,Plaskota,33,Warszawa,Marketing,7300,0,False,junior,2024
1187,Cezary,Olearczyk,54,Warszawa,Marketing,8900,16,False,mid,2017
1188,Witold,Wichłacz,24,Warszawa,IT,7044,2,False,junior,2018
1189,Patryk,Szałas,25,Warszawa,IT,19978,1,False,lead,2021
1190,Aleks,Biernacik,42,Lublin,HR,16707,2,False,lead,2020
1191,Sandra,Krekora,25,Warszawa,Support,11764,0,False,senior,2013
1192,Damian,Dąbroś,46,Gdańsk,Sales,7611,20,False,junior,2017
1193,Arkadiusz,Ochota,42,Gdańsk,Operations,6827,8,False,junior,2017
1194,Jędrzej,Warczak,49,Poznań,Sales,6521,11,False,junior,2016
1195,Damian,Krakowczyk,58,Warszawa,HR,16227,31,False,lead,2022
1196,Ida,Tekieli,65,Warszawa,Finance,7148,38,False,junior,2013
1197,Sonia,Kielich,55,Katowice,Sales,12884,8,False,senior,2013
1198,Norbert,Klęczar,22,Katowice,HR,6956,0,False,junior,2010
1199,Michał,Kasperczak,22,Lublin,Operations,11570,0,True,mid,2025
1200,Kamila,Składanek,58,Kraków,Sales,15026,28,False,senior,2018
1201,Róża,Karłowicz,62,Lublin,IT,8595,34,False,junior,2023
1202,Przemysław,Kazubek,31,Warszawa,Finance,17674,0,False,lead,2017
1203,Maks,Wejman,65,Łódź,Support,8151,24,False,mid,2017
1204,Franciszek,Hornik,28,Gdańsk,IT,9847,2,False,mid,2011
1205,Anastazja,Doktór,60,Poznań,Sales,6415,9,False,junior,2019
1206,Natasza,Lesiewicz,61,Warszawa,Support,8787,18,False,mid,2012
1207,Julita,Grochowina,22,Warszawa,IT,15459,0,False,senior,2012
1208,Dominik,Graś,29,Kraków,IT,18244,6,False,lead,2022
1209,Łukasz,Morawiak,44,Poznań,Support,9065,10,False,mid,2014
1210,Błażej,Woźniczko,63,Poznań,Sales,10996,15,False,mid,2017
1211,Dariusz,Zackiewicz,46,Wrocław,Sales,9698,2,False,mid,2012
1212,Olga,Zaraś,37,Rzeszów,IT,7047,11,False,junior,2013
1213,Aleksander,Trzop,25,Lublin,Operations,9885,2,False,mid,2014
1214,Mikołaj,Behrendt,57,Lublin,IT,7086,26,False,junior,2022
1215,Melania,Kwarciak,23,Łódź,Marketing,13632,1,True,mid,2015
1216,Olgierd,Jędrys,23,Warszawa,IT,11205,0,False,mid,2014
1217,Stefan,Gowin,33,Katowice,Marketing,13885,7,False,senior,2020
1218,Ernest,Korek,50,Warszawa,IT,12631,25,True,mid,2015
1219,Aniela,Melcer,54,Lublin,Marketing,7469,10,False,junior,2018
1220,Krystyna,Marchlewicz,58,Kraków,Support,8076,32,False,mid,2022
1221,Ignacy,Błądek,30,Warszawa,Finance,10790,3,False,mid,2012
1222,Patryk,Pierchała,51,Gdańsk,Operations,9521,15,False,mid,2023
1223,Mariusz,Joniak,34,Warszawa,Sales,5914,4,False,junior,2017
1224,Natan,Kozdroń,40,Warszawa,Sales,10066,5,False,mid,2016
1225,Dariusz,Wiekiera,57,Warszawa,HR,9813,12,False,mid,2011
1226,Julian,Sajewicz,58,Kraków,Support,9160,30,True,junior,2019
1227,Apolonia,Gryka,47,Katowice,Marketing,5598,16,False,junior,2020
1228,Nela,Tatarek,48,Poznań,Operations,12565,23,True,mid,2025
1229,Aleksander,Ostapiuk,59,Warszawa,Finance,5882,2,False,junior,2017
1230,Sebastian,Feliniak,35,Warszawa,Marketing,10254,12,False,mid,2020
1231,Józef,Gęca,50,Kraków,Sales,5963,25,False,junior,2022
1232,Lidia,Szulczyk,37,Gdańsk,Support,17737,6,False,lead,2013
1233,Agnieszka,Szurek,22,Kraków,Operations,12357,0,False,senior,2025
1234,Ida,Grabias,28,Białystok,IT,10988,3,False,mid,2021
1235,Arkadiusz,Niebudek,27,Katowice,HR,5548,0,False,junior,2024
1236,Alex,Świgoń,63,Rzeszów,Sales,17974,8,False,lead,2022
1237,Kamila,Janka,48,Warszawa,Finance,17784,19,False,lead,2021
1238,Radosław,Siebert,27,Wrocław,Operations,8174,5,False,mid,2011
1239,Natan,Krasa,37,Warszawa,Finance,5798,0,False,junior,2017
1240,Apolonia,Dunal,46,Kraków,Finance,10404,14,False,mid,2013
1241,Marika,Chadaj,27,Białystok,Support,12517,1,False,senior,2022
1242,Sylwia,Wijata,43,Rzeszów,Sales,10750,2,False,mid,2013
1243,Lidia,Wolańczyk,39,Warszawa,Finance,6811,14,False,junior,2011
1244,Kacper,Gęsiarz,60,Katowice,Operations,5874,24,False,junior,2011
1245,Kornel,Piekacz,35,Katowice,Finance,6221,13,False,junior,2012
1246,Kamil,Skalik,31,Warszawa,Operations,6719,1,False,junior,2016
1247,Janina,Stryjek,64,Warszawa,Operations,6216,16,False,junior,2015
1248,Szymon,Niksa,34,Poznań,Sales,18589,5,False,lead,2021
1249,Lidia,Żurawik,58,Gdańsk,Operations,14369,24,False,senior,2014
1250,Elżbieta,Orzeszek,42,Białystok,Support,5996,10,False,junior,2013
1251,Olaf,Głowiak,65,Łódź,Support,5214,26,False,junior,2024
1252,Mikołaj,Han,62,Warszawa,Support,6936,37,False,junior,2015
1253,Malwina,Forma,60,Warszawa,IT,6558,24,False,junior,2021
1254,Anna Maria,Gromala,45,Kraków,Operations,10044,0,False,mid,2024
1255,Fryderyk,Radzewicz,48,Lublin,Finance,9875,13,False,mid,2013
1256,Andrzej,Domżał,33,Warszawa,Sales,10362,7,False,mid,2019
1257,Anita,Gawłowicz,64,Łódź,Support,8106,27,False,mid,2012
1258,Kamil,Chomiak,28,Gdańsk,Finance,10731,0,False,mid,2013
1259,Kacper,Rutowicz,62,Katowice,Marketing,9067,28,False,mid,2017
1260,Jędrzej,Milej,51,Warszawa,Finance,10400,17,False,mid,2023
1261,Krystian,Ziółko,63,Wrocław,IT,7583,25,False,junior,2019
1262,Gabriel,Siudek,48,Białystok,Finance,9128,21,True,junior,2021
1263,Nela,Berek,55,Rzeszów,Support,9303,20,False,mid,2016
1264,Natasza,Jeżyna,61,Katowice,Sales,14399,25,False,senior,2015
