id,first_name,last_name,age,city,department,salary,years_experience,is_manager,skill_level,join_year
2048,Kornel,Plaskota,31,Kraków,Operations,10332,5,False,mid,2016
2049,Maciej,Bazyluk,33,Lublin,Operations,5578,3,False,junior,2023
2050,Franciszek,Rozum,47,Białystok,Finance,10785,18,False,mid,2025
2051,Anita,Matyjas,31,Wrocław,Finance,10310,6,False,mid,2015
2052,Ewa,Chowaniak,35,Rzeszów,IT,10834,4,False,mid,2021
2053,Antoni,Ostafin,63,Poznań,Marketing,12271,15,False,senior,2019
2054,Marianna,Fedorczyk,22,Lublin,IT,19819,0,False,lead,2023
2055,Maks,Kozłowicz,43,Lublin,IT,10969,0,False,mid,2014
2056,Daniel,Latek,49,Katowice,Finance,7166,21,False,junior,2012
2057,Konstanty,Krzan,35,Katowice,IT,10096,0,False,mid,2016
2058,Krystian,Klucznik,55,Rzeszów,Marketing,8986,20,False,mid,2018
2059,Andrzej,Chachaj,47,Gdańsk,Operations,6113,17,False,junior,2011
2060,Gustaw,Grosz,23,Kraków,IT,11278,0,False,mid,2022
2061,Klara,Kwapisiewicz,46,Warszawa,Support,16527,2,False,lead,2012
2062,Krystyna,Wenda,27,Gdańsk,Operations,5104,5,False,junior,2011
2063,Stanisław,Malcher,26,Gdańsk,HR,9984,3,False,mid,2012
2064,Konstanty,Noculak,42,Katowice,Operations,10385,1,False,mid,2024
2065,Sebastian,Klaja,63,Warszawa,Finance,9606,26,False,mid,2010
2066,Ksawery,Dynia,53,Kraków,IT,11339,28,False,mid,2014
2067,Anna Maria,Lubera,47,Łódź,Sales,15075,24,False,senior,2012
2068,Inga,Joniak,53,Białystok,Support,18164,30,False,lead,2012
2069,Kacper,Pietraś,38,Poznań,Sales,12599,0,True,mid,2016
2070,Maurycy,Huczek,34,Białystok,Support,5401,7,False,junior,2016
2071,Inga,Kucewicz,44,Poznań,IT,10172,12,True,junior,2013
2072,Ada,Basista,27,Wrocław,IT,8602,4,False,junior,2020
2073,Sylwia,Ornat,30,Gdańsk,HR,8393,7,False,mid,2024
2074,Kazimierz,Wódka,26,Kraków,IT,8870,4,False,junior,2020
2075,Jeremi,Skotarczak,25,Kraków,IT,15266,1,False,senior,2018
2076,Szymon,Rećko,40,Warszawa,HR,9426,1,True,junior,2013
2077,Gaja,Rup,31,Poznań,Sales,13107,7,False,senior,2010
2078,Antoni,Szumna,32,Poznań,Operations,5747,10,False,junior,2013
2079,Konstanty,Franczuk,62,Białystok,Finance,6893,12,False,junior,2025
2080,Natasza,Wośko,65,Katowice,Operations,10209,38,False,mid,2017
2081,Maurycy,Maszkiewicz,29,Rzeszów,Finance,10844,2,False,mid,2024
2082,Janina,Warchał,23,Gdańsk,Marketing,12687,1,False,senior,2024
2083,Damian,Śleziak,52,Lublin,Sales,7922,22,False,junior,2014
2084,Witold,Moczko,22,Wrocław,IT,14200,0,False,senior,2015
2085,Tadeusz,Wojsa,36,Łódź,IT,10999,10,False,mid,2010
2086,Ewelina,Rozumek,43,Białystok,Marketing,16815,17,False,lead,2012
2087,Adam,Szoka,55,Gdańsk,HR,6370,11,False,junior,2011
2088,Borys,Buszko,57,Kraków,Finance,13682,34,False,senior,2010
2089,Tobiasz,Litwa,32,Warszawa,HR,16978,2,True,senior,2017
2090,Tymoteusz,Latuszek,64,Łódź,Marketing,9395,34,False,mid,2014
2091,Marek,Gałęza,41,Katowice,Sales,9144,19,False,mid,2019
2092,Alex,Hutyra,44,Poznań,Support,7846,14,False,mid,2024
2093,Maurycy,Kolendo,27,Kraków,Sales,18756,2,False,lead,2016
2094,Antoni,Koćwin,56,Gdańsk,HR,4760,11,False,junior,2024
2095,Maks,Adamiuk,53,Warszawa,Sales,10871,31,False,mid,2025
2096,Sylwia,Garczarek,31,Gdańsk,Sales,10979,2,False,mid,2020
2097,Sylwia,Kulisz,65,Gdańsk,Marketing,6710,33,False,junior,2011
2098,Anastazja,Bilik,39,Lublin,Marketing,9559,0,False,mid,2024
2099,Fabian,Chlebek,58,Warszawa,HR,5903,2,False,junior,2021
2100,Marika,Pytlarz,39,Poznań,Finance,6074,8,False,junior,2021
2101,Tomasz,Waniek,61,Kraków,Support,7059,18,False,junior,2018
2102,Jerzy,Stuglik,47,Warszawa,Support,12122,7,False,senior,2020
2103,Borys,Danilczuk,47,Łódź,Support,6083,5,False,junior,2025
2104,Anna Maria,Aleksa,33,Rzeszów,IT,10407,5,False,mid,2017
2105,Jakub,Trzpil,43,Łódź,IT,11566,16,False,mid,2013
2106,Ksawery,Dziugieł,57,Warszawa,Sales,10382,25,False,mid,2020
2107,Adrian,Ignatiuk,23,Katowice,HR,11531,1,False,senior,2016
2108,Kajetan,Dryka,41,Łódź,Sales,6263,19,False,junior,2025
2109,Kazimierz,Mejer,60,Warszawa,Operations,5966,30,False,junior,2018
2110,Michał,Radzewicz,24,Warszawa,HR,13358,0,False,senior,2013
2111,Julianna,Osojca,42,Warszawa,IT,7378,10,False,junior,2023
2112,Julian,Dziwak,52,Poznań,IT,14799,23,False,senior,2011
2113,Kamil,Łaszczyk,23,Warszawa,Operations,17161,1,False,lead,2012
2114,Anna Maria,Siewert,24,Wrocław,Sales,8223,1,False,junior,2025
2115,Dariusz,Młyńczak,57,Lublin,Marketing,12678,3,True,mid,2014
2116,Mariusz,Stochel,37,Białystok,Support,9453,11,False,mid,2023
2117,Ewa,Kabza,25,Gdańsk,Finance,14707,2,False,senior,2024
2118,Oskar,Cyman,39,Warszawa,Marketing,13345,9,False,senior,2020
2119,Emil,Kolber,59,Katowice,HR,16679,27,False,lead,2015
2120,Łukasz,Budniak,54,Gdańsk,IT,14253,8,True,mid,2020
2121,Justyna,Kaletka,23,Warszawa,IT,18756,0,False,lead,2021
2122,Ada,Januszewicz,62,Lublin,IT,9974,14,False,mid,2020
2123,Alex,Juras,42,Kraków,Sales,7543,2,False,junior,2015
2124,Melania,Kuczaj,65,Kraków,Sales,7380,6,False,junior,2025
2125,Maurycy,Kochman,31,Łódź,Support,17506,7,False,lead,2019
2126,Julianna,Marko,63,Warszawa,Finance,6186,26,False,junior,2021
2127,Tymoteusz,Kulis,40,Warszawa,IT,19725,6,False,lead,2013
2128,Norbert,Daniec,30,Warszawa,Sales,12829,3,False,senior,2019
2129,Gustaw,Jonczyk,61,Katowice,Operations,6701,5,False,junior,2018
2130,Kajetan,Sarosiek,53,Poznań,HR,6431,10,False,junior,2022
2131,Jakub,Famuła,55,Warszawa,IT,11401,5,False,mid,2020
2132,Anita,Maćczak,38,Kraków,IT,11839,11,False,mid,2011
2133,Nicole,Feret,42,Poznań,Operations,9857,4,False,mid,2022
2134,Grzegorz,Plona,64,Warszawa,IT,8300,35,False,junior,2013
2135,Alex,Lepka,63,Wrocław,IT,7389,30,False,junior,2015
2136,Borys,Jaśkowiec,23,Warszawa,Support,5576,1,False,junior,2023
2137,Sylwia,Pysz,32,Katowice,Marketing,13441,1,False,senior,2017
2138,Sonia,Pachołek,57,Białystok,HR,5501,35,False,junior,2016
2139,Kornel,Skup,42,Kraków,IT,19396,17,False,lead,2025
2140,Igor,Fleszar,36,Kraków,Support,12769,2,False,senior,2018
2141,Mieszko,Cegła,58,Łódź,IT,11884,31,False,mid,2024
2142,Leon,Śledzik,22,Wrocław,IT,11940,0,False,mid,2024
2143,Dawid,Swacha,55,Warszawa,Marketing,12766,31,False,senior,2017
2144,Józef,Fras,30,Łódź,Support,6192,2,False,junior,2022
2145,Mateusz,Bobrowicz,25,Lublin,HR,6984,1,False,junior,2024
2146,Nikodem,Breguła,55,Gdańsk,HR,9024,32,False,mid,2021
2147,Krzysztof,Gorol,33,Wrocław,IT,9665,3,False,mid,2016
2148,Juliusz,Wołodźko,23,Kraków,Finance,21845,1,True,lead,2020
2149,Dominik,Majczyna,29,Lublin,IT,8836,7,False,junior,2012
2150,Jakub,Jacak,23,Warszawa,Support,9126,0,False,mid,2010
2151,Ernest,Liedtke,27,Kraków,Operations,5232,2,False,junior,2016
2152,Sandra,Szóstak,22,Warszawa,Marketing,18693,0,False,lead,2013
2153,Klara,Pupek,31,Warszawa,IT,6983,6,False,junior,2024
2154,Albert,Zmarzły,48,Warszawa,IT,13865,14,False,senior,2013
2155,Inga,Mokwa,29,Warszawa,IT,9630,6,False,mid,2024
2156,Oskar,Pawlonka,30,Białystok,Marketing,9010,5,False,mid,2016
2157,Malwina,Małysiak,24,Wrocław,HR,8232,1,False,mid,2024
2158,Aurelia,Semenowicz,63,Warszawa,Marketing,12611,19,False,senior,2012
2159,Artur,Przewoźnik,40,Łódź,Sales,14180,0,False,senior,2010
2160,Aniela,Gowin,58,Warszawa,HR,17922,20,False,lead,2016
2161,Filip,Fedak,45,Lublin,IT,13505,11,False,senior,2016
2162,Michał,Siejak,64,Warszawa,Marketing,8269,36,False,mid,2013
2163,Robert,Błaszyk,36,Kraków,Finance,6837,7,False,junior,2021
2164,Wojciech,Kalka,46,Warszawa,Operations,12306,9,False,senior,2014
2165,Alan,Steuer,23,Białystok,Finance,17163,0,False,lead,2025
2166,Albert,Linkiewicz,36,Warszawa,Sales,12149,8,True,mid,2023
2167,Igor,Nieścior,49,Wrocław,IT,11675,27,False,mid,2013
2168,Tomasz,Reszke,43,Lublin,Operations,5031,10,False,junior,2017
2169,Gaja,Szpyrka,40,Warszawa,Sales,7461,1,False,junior,2025
2170,Karina,Stochel,58,Białystok,HR,12313,28,True,mid,2021
2171,Antoni,Raźniak,45,Warszawa,IT,9935,9,False,mid,2014
2172,Leon,Bejma,38,Warszawa,Sales,10906,14,False,mid,2013
2173,Justyna,Szczerbiak,24,Białystok,Operations,5411,0,False,junior,2024
2174,Mikołaj,Smętek,47,Warszawa,IT,15729,8,False,senior,2010
2175,Kornel,Fronczek,55,Łódź,Finance,12624,6,False,senior,2013
2176,Rafał,Melka,43,Warszawa,IT,10509,1,False,mid,2011
2177,Bianka,Stefankiewicz,51,Warszawa,IT,7979,22,False,junior,2018
2178,Rozalia,Bobrowicz,53,Wrocław,IT,6571,19,False,junior,2023
2179,Ryszard,Macioł,33,Poznań,Finance,10259,5,False,mid,2018
2180,Marek,Wawrzyczek,53,Gdańsk,HR,5320,1,False,junior,2022
2181,Franciszek,Gros,32,Lublin,Operations,16609,7,False,lead,2012
2182,Anita,Salach,44,Kraków,IT,6577,18,False,junior,2011
2183,Marika,Kusek,25,Wrocław,HR,9913,2,False,mid,2010
2184,Mikołaj,Cis,26,Gdańsk,Marketing,6233,0,False,junior,2011
2185,Jakub,Ciepła,23,Poznań,Support,13005,1,True,mid,2018
2186,Dawid,Gumienny,58,Łódź,Marketing,8905,0,False,mid,2011
2187,Malwina,Bzymek,38,Gdańsk,Sales,7835,16,False,junior,2022
2188,Patryk,Siara,60,Gdańsk,Sales,19217,33,False,lead,2024
2189,Gabriel,Ciesiółka,65,Wrocław,Sales,14482,7,False,senior,2022
2190,Aleks,Chachuła,28,Kraków,IT,7590,1,False,junior,2017
2191,Lidia,Cich,36,Kraków,IT,8611,13,False,junior,2019
2192,Oliwier,Indyk,59,Rzeszów,Finance,20581,36,True,lead,2015
2193,Ewa,Gilewicz,49,Łódź,IT,19611,27,False,lead,2024
2194,Marika,Cheba,56,Wrocław,Operations,5112,10,False,junior,2018
2195,Błażej,Łodyga,28,Białystok,Support,16663,6,False,lead,2021
2196,Inga,Goss,65,Gdańsk,Operations,9837,39,False,mid,2014
2197,Daniel,Berus,29,Rzeszów,Marketing,18607,1,False,lead,2019
2198,Fryderyk,Nyk,64,Lublin,IT,8134,32,False,junior,2018
2199,Daniel,Kuśnierek,41,Katowice,Finance,6958,17,False,junior,2017
2200,Aleksander,Powała,58,Wrocław,Support,15952,28,False,lead,2010
2201,Monika,Bobko,38,Kraków,Marketing,8936,1,False,mid,2016
2202,Błażej,Pakos,46,Gdańsk,IT,6844,18,False,junior,2015
2203,Cezary,Superson,54,Gdańsk,Operations,9734,31,False,mid,2014
2204,Stanisław,Balik,51,Gdańsk,Support,13654,23,False,senior,2011
2205,Patryk,Szczudło,39,Kraków,IT,9862,1,False,mid,2023
2206,Mieszko,Putek,29,Poznań,Sales,10796,5,False,mid,2019
2207,Rozalia,Pyza,65,Kraków,Finance,13385,35,True,mid,2022
2208,Julianna,Sadza,33,Lublin,Support,8859,4,False,mid,2022
2209,Bianka,Surdyk,46,Kraków,Sales,10655,17,True,junior,2019
2210,Tobiasz,Budych,31,Warszawa,HR,8154,1,False,mid,2021
2211,Angelika,Oleksik,59,Wrocław,Sales,14858,15,False,senior,2017
2212,Julita,Grabas,39,Łódź,IT,14285,17,True,mid,2014
2213,Lidia,Dorobek,38,Rzeszów,Marketing,10558,12,False,mid,2012
2214,Marek,Teodorowicz,49,Warszawa,HR,7962,0,False,mid,2017
2215,Radosław,Drozdowicz,44,Gdańsk,Operations,12837,21,False,senior,2023
2216,Ewa,Choina,28,Łódź,Operations,6018,1,False,junior,2011
2217,Filip,Szmaj,38,Warszawa,HR,7589,10,False,mid,2015
2218,Anita,Czylok,45,Poznań,HR,13256,8,False,senior,2020
2219,Eliza,Nitkiewicz,63,Łódź,HR,13205,2,False,senior,2022
2220,Anita,Kuban,26,Poznań,Support,13812,3,False,senior,2014
2221,Tymon,Tułacz,38,Rzeszów,Marketing,10091,1,False,mid,2014
2222,Adrianna,Wilusz,28,Kraków,Sales,6727,2,False,junior,2020
2223,Leon,Leszkiewicz,61,Gdańsk,Support,17905,11,False,lead,2017
2224,Eryk,Chruszcz,59,Poznań,HR,9823,25,False,mid,2019
2225,Maciej,Sypek,27,Kraków,HR,7953,2,False,mid,2013
2226,Maksymilian,Olszowa,61,Łódź,IT,15456,8,False,senior,2021
2227,Justyna,Bazydło,37,Warszawa,IT,15230,12,False,senior,2011
2228,Tymon,Fraszczyk,36,Katowice,Sales,10525,13,False,mid,2020
2229,Gaja,Ryczko,37,Łódź,IT,18842,13,False,lead,2021
2230,Alex,Białasik,60,Warszawa,IT,11844,3,False,mid,2019
2231,Krzysztof,Rej,30,Gdańsk,IT,11041,4,False,mid,2022
2232,Tobiasz,Roch,65,Katowice,Sales,14837,17,False,senior,2023
2233,Ewa,Skałka,25,Kraków,IT,14772,2,False,senior,2020
2234,Arkadiusz,Cłapa,49,Katowice,HR,9839,27,False,mid,2024
2235,Jacek,Rosołek,41,Warszawa,Sales,18541,10,False,lead,2014
2236,Róża,Fiutak,37,Wrocław,Finance,6254,11,False,junior,2023
2237,Bartek,Bryczek,43,Wrocław,HR,5437,9,False,junior,2011
2238,Julianna,Damek,22,Warszawa,IT,8351,0,False,junior,2023
2239,Sandra,Tomaszkiewicz,52,Kraków,IT,9775,22,False,mid,2022
2240,Urszula,Halama,23,Kraków,Support,9761,0,True,junior,2018
2241,Tymon,Mały,56,Rzeszów,IT,11698,33,False,mid,2010
2242,Julianna,Sypuła,28,Rzeszów,Sales,11088,3,False,mid,2014
2243,Oskar,Pindor,34,Gdańsk,Support,4755,1,False,junior,2018
2244,Sylwia,Bas,50,Wrocław,HR,17240,4,False,lead,2012
2245,Oskar,Martyn,31,Warszawa,Sales,18760,1,False,lead,2020
2246,Stefan,Heba,36,Gdańsk,Finance,8696,6,False,mid,2024
2247,Julita,Bobik,57,Gdańsk,Finance,18605,22,False,lead,2015
2248,Mieszko,Nazarko,41,Gdańsk,Marketing,6237,4,False,junior,2021
2249,Klara,Czerwionka,39,Rzeszów,HR,5668,1,False,junior,2024
2250,Ernest,Rompa,43,Lublin,IT,14292,4,False,senior,2014
2251,Ada,Kukawka,50,Gdańsk,Marketing,12547,9,False,senior,2024
2252,Lidia,Grądziel,50,Katowice,IT,14181,28,False,senior,2025
2253,Tymoteusz,Kucharz,32,Lublin,Sales,6098,0,False,junior,2025
2254,Olga,Stanaszek,44,Poznań,Operations,9585,22,True,junior,2017
2255,Blanka,Bernatowicz,24,Gdańsk,IT,10440,1,False,mid,2020
2256,Ewa,Soczówka,56,Kraków,Operations,12940,32,False,senior,2019
2257,Kornel,Maciejewicz,22,Lublin,Operations,14108,0,False,senior,2012
2258,Marek,Janiszek,47,Kraków,Support,9114,14,False,mid,2015
2259,Lidia,Rembisz,39,Łódź,Finance,5719,8,False,junior,2016
2260,Mariusz,Ważny,56,Poznań,Sales,11062,23,False,mid,2013
2261,Natan,Karol,22,Gdańsk,IT,8557,0,False,junior,2018
2262,Emil,Biegała,56,Gdańsk,Finance,14607,24,False,senior,2014
2263,Konstanty,Jakóbiak,60,Rzeszów,Sales,10763,3,False,mid,2013
2264,Marika,Szarzec,39,Kraków,IT,11950,14,False,mid,2022
2265,Oskar,Ścieszka,38,Białystok,Operations,7426,5,False,junior,2024
2266,Olaf,Hulbój,32,Gdańsk,IT,8751,8,False,junior,2025
2267,Radosław,Bałdys,23,Warszawa,Operations,16706,1,False,lead,2011
2268,Sara,Kudłacz,58,Warszawa,IT,17561,35,False,lead,2015
2269,Kazimierz,Kusio,36,Warszawa,Marketing,13977,2,False,senior,2022
2270,Urszula,Węgrzynek,29,Poznań,Sales,19086,0,False,lead,2025
2271,Dawid,Mrózek,46,Warszawa,HR,4880,3,False,junior,2019
2272,Sara,Mzyk,25,Kraków,HR,11848,1,False,senior,2011
2273,Kalina,Bejger,52,Katowice,Operations,8798,8,False,mid,2020
2274,Ada,Banek,41,Gdańsk,Operations,12142,13,False,senior,2010
2275,Eliza,Lewicz,34,Warszawa,Operations,12747,11,False,senior,2010
2276,Mariusz,Dub,45,Rzeszów,Sales,17105,8,False,lead,2020
2277,Adam,Parkitny,23,Rzeszów,Marketing,8576,0,False,mid,2012
2278,Damian,Szelest,22,Kraków,IT,21420,0,True,lead,2019
2279,Fabian,Sromek,22,Warszawa,Sales,11222,0,False,mid,2018
2280,Dorota,Dydo,61,Gdańsk,Finance,6297,30,False,junior,2023
2281,Łukasz,Tarach,48,Poznań,Finance,7812,17,False,junior,2022
2282,Anna Maria,Doliwa,32,Katowice,Sales,11085,6,False,mid,2013
2283,Nicole,Kozaczuk,52,Łódź,Sales,18291,16,False,lead,2010
2284,Tymoteusz,Handzel,45,Wrocław,Operations,9544,18,False,mid,2010
2285,Ksawery,Grotek,60,Białystok,IT,7968,15,False,junior,2024
2286,Adam,Chodak,62,Lublin,IT,12822,33,True,mid,2010
2287,Filip,Spadło,58,Białystok,Operations,18090,23,False,lead,2020
2288,Franciszek,Kanik,29,Kraków,IT,11499,7,False,mid,2019
2289,Konrad,Buszka,46,Warszawa,Sales,8058,19,False,junior,2014
2290,Leonard,Startek,39,Gdańsk,Support,8425,2,False,mid,2015
2291,Marcelina,Wiertel,31,Kraków,Sales,17882,9,False,lead,2021
2292,Ewa,Kasiak,39,Poznań,Marketing,5385,4,False,junior,2020
2293,Marcel,Dzikiewicz,49,Warszawa,Sales,10303,24,False,mid,2025
2294,Antoni,Dybiec,22,Warszawa,Sales,18201,0,False,lead,2023
2295,Mariusz,Szatanik,39,Warszawa,IT,11425,1,False,mid,2015
2296,Gaja,Hubert,54,Gdańsk,Operations,17146,10,False,lead,2010
2297,Kajetan,Budzich,25,Łódź,Support,8359,0,False,mid,2018
2298,Lidia,Musiała,50,Rzeszów,IT,8721,7,False,junior,2021
2299,Bianka,Łepek,22,Katowice,Support,4941,0,False,junior,2012
2300,Mieszko,Gierak,29,Gdańsk,Operations,16447,5,False,lead,2012
2301,Robert,Galuba,42,Katowice,IT,11304,5,False,mid,2011
2302,Tomasz,Szyda,58,Warszawa,IT,7785,8,False,junior,2010
2303,Antoni,Bartkowicz,22,Łódź,Support,9765,0,True,junior,2019
2304,Franciszek,Parada,57,Kraków,Sales,10937,20,False,mid,2024
2305,Anita,Żabierek,48,Warszawa,Operations,10437,18,False,mid,2018
2306,Bruno,Berdzik,39,Wrocław,Marketing,14308,15,False,senior,2014
2307,Borys,Chachaj,52,Katowice,IT,13789,6,False,senior,2011
2308,Artur,Kuban,38,Kraków,Sales,6708,10,False,junior,2015
2309,Gabriel,Maksym,26,Warszawa,Operations,13474,3,False,senior,2024
2310,Kalina,Korab,38,Lublin,HR,13223,16,False,senior,2011
2311,Michał,Kurda,47,Wrocław,Marketing,18609,8,False,lead,2017
2312,Mateusz,Kubanek,38,Poznań,Sales,18102,9,False,lead,2017
2313,Adrian,Chachaj,46,Kraków,Support,17055,20,False,lead,2020
2314,Tymoteusz,Boksa,25,Białystok,Marketing,14039,3,False,senior,2020
2315,Mateusz,Szyja,44,Wrocław,IT,9539,2,False,mid,2011
2316,Iwo,Kurcz,56,Kraków,IT,18767,21,False,lead,2010
2317,Norbert,Jachimczyk,64,Kraków,Support,6595,38,False,junior,2022
2318,Jacek,Sojda,28,Warszawa,HR,17323,4,False,lead,2022
2319,Albert,Jargiło,25,Warszawa,Marketing,6157,1,False,junior,2020
2320,Nataniel,Dziuda,39,Rzeszów,Operations,8746,2,False,mid,2024
2321,Iwo,Walkusz,42,Rzeszów,IT,9707,18,False,mid,2012
2322,Roksana,Pacyga,42,Lublin,Support,9121,3,False,mid,2018
2323,Angelika,Pal,50,Kraków,Finance,17516,20,True,senior,2013
2324,Ewa,Prokopiak,50,Warszawa,Sales,10249,22,True,junior,2021
2325,Paweł,Piszcz,63,Łódź,Operations,20608,1,True,lead,2019
2326,Apolonia,Kinal,65,Kraków,Marketing,7571,39,False,junior,2013
2327,Mariusz,Wyrwał,22,Białystok,Operations,10074,0,False,mid,2019
2328,Gaja,Ziarek,26,Gdańsk,Support,9079,0,False,mid,2015
2329,Ryszard,Pilarek,56,Katowice,Support,9094,22,False,mid,2014
2330,Dominik,Sommer,24,Warszawa,Finance,10865,1,False,mid,2010
2331,Wiktor,Droździk,63,Wrocław,Support,7940,1,False,mid,2012
2332,Jacek,Działa,56,Poznań,IT,14489,24,False,senior,2025
2333,Arkadiusz,Kuźnia,54,Warszawa,Operations,8793,17,False,mid,2019
2334,Jacek,Kasica,41,Rzeszów,Operations,12608,18,True,mid,2025
2335,Radosław,Kulisz,51,Lublin,HR,15158,12,True,senior,2021
2336,Krystian,Bluszcz,22,Rzeszów,HR,9102,0,False,mid,2015
2337,Tadeusz,Kleinschmidt,40,Kraków,Sales,11145,3,False,mid,2014
2338,Adam,Łacina,36,Kraków,IT,9630,12,True,junior,2011
2339,Olga,Andryszczyk,63,Warszawa,IT,15715,26,False,senior,2023
2340,Alex,Hanusiak,54,Warszawa,Support,9308,16,True,junior,2024
2341,Sebastian,Głowiak,36,Białystok,HR,6369,12,False,junior,2020
2342,Szymon,Kołpak,58,Poznań,HR,12262,35,False,senior,2012
2343,Sonia,Kapera,32,Katowice,HR,12445,9,False,senior,2017
2344,Robert,Oleksik,48,Warszawa,IT,15374,21,False,senior,2021
2345,Olga,Wódka,44,Kraków,Support,7140,16,False,junior,2014
2346,Piotr,Rasała,22,Katowice,Operations,7255,0,False,junior,2010
2347,Anita,Stoltmann,33,Rzeszów,IT,10200,3,False,mid,2012
2348,Rafał,Misiarz,44,Poznań,Support,13199,16,False,senior,2013
2349,Borys,Migda,49,Poznań,IT,15753,3,False,senior,2012
2350,Ewelina,Szumiec,59,Wrocław,Support,8085,20,False,mid,2022
2351,Lidia,Pachnik,57,Warszawa,Support,5668,33,False,junior,2025
2352,Maurycy,Krasa,56,Rzeszów,Sales,8183,13,False,junior,2025
2353,Radosław,Szczot,33,Rzeszów,HR,7893,8,True,junior,2014
2354,Alan,Fogiel,32,Warszawa,Sales,7998,7,False,junior,2014
2355,Dagmara,Troć,62,Rzeszów,IT,10641,14,True,junior,2025
2356,Gustaw,Karyś,39,Białystok,Operations,12270,6,False,senior,2023
2357,Natasza,Meler,45,Warszawa,IT,9553,18,False,mid,2014
2358,Robert,Wabik,24,Warszawa,Support,5597,2,False,junior,2014
2359,Melania,Husak,30,Lublin,IT,10498,7,False,mid,2021
2360,Grzegorz,Mądro,34,Katowice,Sales,12992,0,False,senior,2023
2361,Józef,Bielat,38,Łódź,Operations,7436,12,False,junior,2017
2362,Dawid,Olko,50,Wrocław,Sales,9718,14,False,mid,2014
2363,Maks,Kochman,26,Rzeszów,IT,9803,0,False,mid,2025
2364,Norbert,Dębosz,41,Warszawa,Support,13874,12,False,senior,2016
2365,Kornel,Dzieża,29,Lublin,Marketing,5473,0,False,junior,2022
2366,Robert,Maruszczyk,47,Warszawa,Operations,6719,5,False,junior,2025
2367,Gustaw,Roj,22,Gdańsk,Finance,10110,0,False,mid,2024
2368,Ignacy,Graj,24,Wrocław,IT,8112,1,False,junior,2021
2369,Mikołaj,Szyma,45,Kraków,Marketing,8348,1,False,mid,2024
2370,Janina,Patoka,49,Łódź,Sales,17720,12,False,lead,2023
2371,Wojciech,Łuczyk,44,Gdańsk,IT,10191,0,False,mid,2022
2372,Eryk,Męcik,30,Warszawa,HR,12386,6,False,senior,2023
2373,Ignacy,Heba,64,Katowice,Support,17013,8,False,lead,2018
2374,Fryderyk,Świt,65,Poznań,Sales,5960,9,False,junior,2025
2375,Radosław,Trzyna,60,Białystok,IT,14774,6,False,senior,2012
2376,Mikołaj,Bąbol,64,Wrocław,IT,10480,38,False,mid,2014
2377,Krystian,Pusz,40,Warszawa,Finance,21677,14,True,lead,2017
2378,Ksawery,Żołna,36,Warszawa,Operations,5986,3,False,junior,2012
2379,Kalina,Trojanek,27,Lublin,Sales,14331,5,False,senior,2018
2380,Róża,Widuch,45,Wrocław,Marketing,14245,14,False,senior,2020
2381,Jędrzej,Gwardiak,51,Białystok,Operations,9374,12,False,mid,2016
2382,Grzegorz,Ficoń,45,Gdańsk,Support,9283,7,False,mid,2022
2383,Maksymilian,Cyroń,26,Kraków,IT,8015,3,False,junior,2010
2384,Józef,Goworek,56,Białystok,Support,8954,0,False,mid,2012
2385,Kajetan,Madzia,43,Gdańsk,HR,13858,5,False,senior,2022
2386,Adam,Furgał,47,Warszawa,Operations,13856,9,False,senior,2018
2387,Aniela,Kapciak,30,Łódź,Support,9276,3,False,mid,2013
2388,Nikodem,Krenc,40,Rzeszów,Marketing,17215,1,False,lead,2015
2389,Alan,Wyskiel,48,Katowice,Operations,5228,26,False,junior,2024
2390,Damian,Misiejuk,58,Katowice,IT,6574,26,False,junior,2010
2391,Dawid,Kruszka,56,Poznań,Finance,8992,7,False,mid,2012
2392,Justyna,Dylak,45,Warszawa,Support,8340,23,False,mid,2016
2393,Marianna,Dydo,45,Białystok,Finance,7386,21,False,junior,2018
2394,Marianna,Fołta,39,Poznań,Sales,5903,15,False,junior,2023
2395,Ernest,Furgał,43,Wrocław,Finance,7139,4,False,junior,2020
2396,Piotr,Maraszek,48,Warszawa,HR,7691,6,True,junior,2021
2397,Ksawery,Józefczak,31,Warszawa,Support,17826,7,False,lead,2011
2398,Mariusz,Romańczyk,24,Poznań,Marketing,16469,0,False,lead,2019
2399,Kazimierz,Taczała,33,Lublin,IT,11974,5,False,mid,2019
2400,Liwia,Ciuła,36,Warszawa,Support,9867,9,False,mid,2012
2401,Kacper,Berendt,53,Warszawa,IT,18937,10,False,lead,2014
2402,Jan,Ciepluch,55,Łódź,Sales,7785,25,False,junior,2017
2403,Witold,Pakos,44,Rzeszów,Finance,13373,4,False,senior,2017
2404,Mieszko,Mierzwiak,31,Łódź,Operations,5778,2,False,junior,2015
2405,Adrian,Jędrusiak,22,Poznań,Marketing,9109,0,False,mid,2021
2406,Ernest,Rubin,36,Wrocław,Sales,7723,2,False,junior,2022
2407,Julianna,Kohut,27,Wrocław,Sales,10839,0,False,mid,2013
2408,Leon,Jarosiewicz,54,Warszawa,IT,17010,10,True,senior,2014
2409,Aleksander,Zacharczuk,47,Lublin,Operations,10286,3,False,mid,2015
2410,Aleks,Strzoda,27,Lublin,Finance,9573,3,False,mid,2018
2411,Angelika,Wlazły,47,Wrocław,HR,5387,15,False,junior,2014
2412,Anna Maria,Rogal,31,Poznań,Sales,17996,2,False,lead,2018
