id,first_name,last_name,age,city,department,salary,years_experience,is_manager,skill_level,join_year
27450,Oliwier,Osipowicz,46,Białystok,IT,14680,23,False,senior,2016
27451,Kamila,Bandyk,22,Rzeszów,Sales,20956,0,True,lead,2025
27452,Sonia,Fitrzyk,55,Wrocław,HR,5953,10,False,junior,2013
27453,Jędrzej,Wocial,62,Łódź,Support,7970,40,True,junior,2010
27454,Gaja,Słowiak,47,Warszawa,Sales,18739,23,False,lead,2015
27455,Andrzej,Muniak,26,Kraków,Marketing,8248,2,False,mid,2012
27456,Szymon,Ośka,39,Kraków,Operations,13711,15,False,senior,2013
27457,Artur,Wojczuk,33,Warszawa,IT,7221,6,False,junior,2021
27458,Juliusz,Rajman,39,Kraków,Operations,6495,2,False,junior,2013
27459,Maksymilian,Krzywoń,49,Rzeszów,Support,16948,26,False,lead,2013
27460,Filip,Moskalik,33,Łódź,IT,6526,8,False,junior,2022
27461,Julita,Solarek,31,Kraków,IT,9773,8,False,mid,2010
27462,Tobiasz,Stiller,51,Poznań,IT,21305,25,True,lead,2012
27463,Malwina,Patalas,27,Warszawa,IT,8540,0,False,junior,2017
27464,Anita,Armatys,30,Rzeszów,Marketing,8393,2,False,mid,2013
27465,Juliusz,Ochwat,45,Wrocław,HR,10609,16,True,mid,2014
27466,Jeremi,Laskus,33,Kraków,Operations,6845,3,False,junior,2017
27467,Maurycy,Ostapczuk,32,Łódź,HR,5955,9,False,junior,2013
27468,Eliza,Fabiszak,33,Poznań,Marketing,9704,10,False,mid,2011
27469,Jan,Jaroch,33,Lublin,Sales,10599,0,False,mid,2024
27470,Bartek,Tatarek,40,Kraków,IT,7914,15,False,junior,2012
27471,Gustaw,Grądziel,59,Wrocław,Marketing,8899,16,True,junior,2020
27472,Michał,Bryndza,61,Poznań,IT,13973,27,True,mid,2011
27473,Klara,Gula,56,Kraków,HR,6946,32,False,junior,2017
27474,Maurycy,Wiszowata,37,Poznań,Sales,9076,13,False,mid,2019
27475,Marcelina,Majewicz,22,Poznań,Finance,16932,0,False,lead,2013
27476,Liwia,Kaletka,30,Katowice,Finance,9585,2,False,mid,2012
27477,Bruno,Golan,23,Warszawa,Finance,10077,0,False,mid,2021
27478,Julita,Hamrol,57,Warszawa,Marketing,17865,18,False,lead,2012
27479,Monika,Żyrek,49,Poznań,Sales,9191,20,False,mid,2013
27480,Alan,Sadlik,31,Gdańsk,Operations,5431,3,False,junior,2010
27481,Kalina,Talaśka,35,Warszawa,Finance,14950,0,False,senior,2023
27482,Ryszard,Baś,30,Kraków,Sales,11197,8,False,mid,2013
27483,Bianka,Krzyśko,50,Poznań,Finance,5689,13,False,junior,2020
27484,Julian,Magryta,55,Lublin,Finance,9490,7,False,mid,2011
27485,Ryszard,Pioch,37,Warszawa,Operations,5623,4,False,junior,2021
27486,Kaja,Cieciura,32,Kraków,IT,16987,10,True,senior,2020
27487,Jędrzej,Panicz,48,Warszawa,Finance,18514,20,False,lead,2019
27488,Kaja,Nieroda,31,Łódź,IT,11838,2,False,mid,2012
27489,Karol,Hennig,23,Wrocław,IT,9628,0,False,mid,2011
27490,Liwia,Kotlarek,33,Warszawa,IT,6634,11,False,junior,2013
27491,Natasza,Plona,27,Lublin,Marketing,8977,2,False,mid,2013
27492,Kornel,Klęk,27,Warszawa,Sales,6276,2,False,junior,2019
27493,Maksymilian,Strzyż,51,Kraków,Marketing,14492,21,False,senior,2012
27494,Dorota,Cecot,65,Warszawa,Sales,10105,10,False,mid,2021
27495,Alan,Hawrylak,26,Łódź,Marketing,10626,0,False,mid,2024
27496,Dominik,Droś,42,Kraków,Finance,10808,18,False,mid,2016
27497,Ernest,Bulak,53,Lublin,IT,8816,2,False,junior,2023
27498,Kajetan,Dzikiewicz,61,Gdańsk,Finance,10268,24,False,mid,2022
27499,Mariusz,Jędruch,29,Rzeszów,IT,8307,4,False,junior,2010
27500,Dagmara,Stępka,41,Rzeszów,Finance,10476,16,False,mid,2023
27501,Ignacy,Łabno,29,Łódź,Marketing,7662,6,False,junior,2012
27502,Sylwia,Skupin,60,Łódź,IT,22711,28,True,lead,2016
27503,Michał,Kosiec,31,Łódź,Sales,6599,9,False,junior,2017
27504,Tadeusz,Pilipczuk,36,Lublin,IT,6631,0,False,junior,2018
27505,Natan,Przerwa,47,Gdańsk,IT,15351,4,False,senior,2017
27506,Monika,Drej,57,Białystok,Marketing,17480,24,False,lead,2011
27507,Wojciech,Smykała,43,Lublin,Support,9072,20,False,mid,2011
27508,Sonia,Śnieg,31,Lublin,Marketing,14674,1,False,senior,2010
27509,Wojciech,Siedlarz,32,Warszawa,IT,19071,5,False,lead,2015
27510,Kornelia,Molga,56,Lublin,Sales,7508,34,False,junior,2015
27511,Jacek,Grodek,37,Warszawa,Finance,9386,5,False,mid,2013
27512,Karina,Błasik,45,Lublin,Finance,10838,15,True,junior,2018
27513,Tobiasz,Murat,51,Katowice,Operations,8155,29,False,mid,2020
27514,Rafał,Budych,59,Gdańsk,Operations,14209,4,False,senior,2016
27515,Oskar,Karwan,60,Gdańsk,Sales,10257,13,False,mid,2021
27516,Maciej,Jakóbik,41,Warszawa,Sales,14866,17,False,senior,2025
27517,Olaf,Kyc,26,Łódź,Finance,7553,0,False,junior,2016
27518,Damian,Gawłowicz,58,Warszawa,Operations,14013,34,False,senior,2025
27519,Witold,Bubel,43,Rzeszów,Support,17037,0,False,lead,2010
27520,Janina,Lepak,32,Wrocław,HR,6409,6,False,junior,2011
27521,Blanka,Opyrchał,29,Rzeszów,Finance,7165,6,False,junior,2025
27522,Adam,Budkiewicz,57,Wrocław,Marketing,6049,2,False,junior,2022
27523,Olgierd,Ośko,57,Łódź,Marketing,10519,1,False,mid,2010
27524,Albert,Dziechciarz,41,Wrocław,IT,9747,10,False,mid,2023
27525,Klara,Herdzik,28,Wrocław,IT,6690,3,False,junior,2019
27526,Juliusz,Cherek,64,Poznań,Finance,9604,18,False,mid,2025
27527,Konstanty,Dorobisz,29,Łódź,IT,7915,1,False,junior,2019
27528,Tola,Klaja,26,Kraków,IT,6798,1,False,junior,2011
27529,Ryszard,Tasarz,64,Warszawa,IT,15700,5,False,senior,2015
27530,Dorota,Błażejak,25,Białystok,Operations,8907,1,False,mid,2010
27531,Grzegorz,Gubernat,34,Białystok,IT,6799,3,False,junior,2021
27532,Norbert,Niechciał,65,Białystok,IT,18365,16,False,lead,2024
27533,Rozalia,Mak,27,Warszawa,Sales,18008,3,False,lead,2019
27534,Daniel,Doruch,52,Białystok,Marketing,9053,28,False,mid,2021
27535,Krzysztof,Paszkowiak,65,Poznań,Sales,9584,25,False,mid,2012
27536,Dawid,Kalista,38,Wrocław,Sales,7819,6,False,junior,2022
27537,Tadeusz,Sobuś,41,Łódź,Finance,9730,0,False,mid,2010
27538,Sara,Mitera,54,Białystok,Marketing,5357,18,False,junior,2024
27539,Hubert,Borysiuk,27,Katowice,HR,5258,1,False,junior,2023
27540,Konstanty,Biesaga,30,Gdańsk,HR,16523,2,True,senior,2018
27541,Anastazja,Królikiewicz,48,Poznań,IT,11213,13,False,mid,2017
27542,Gaja,Leoniuk,49,Białystok,Support,6600,26,False,junior,2018
27543,Damian,Panasewicz,32,Wrocław,Finance,5681,0,False,junior,2020
27544,Elżbieta,Barej,60,Poznań,Support,4849,31,False,junior,2015
27545,Arkadiusz,Lizurej,59,Lublin,Marketing,11363,32,True,mid,2015
27546,Tomasz,Krywult,22,Warszawa,IT,7511,0,False,junior,2019
27547,Cezary,Drożdżal,33,Katowice,HR,5115,11,False,junior,2015
27548,Radosław,Sanetra,57,Gdańsk,IT,11393,22,False,mid,2020
27549,Aurelia,Konrad,43,Kraków,IT,10562,20,False,mid,2022
27550,Michał,Golonko,54,Lublin,IT,11437,4,False,mid,2014
27551,Jan,Motak,59,Lublin,HR,6400,10,False,junior,2014
27552,Fabian,Wydrych,29,Katowice,HR,7500,1,False,mid,2019
27553,Natan,Langiewicz,49,Poznań,IT,8354,6,False,junior,2018
27554,Inga,Geisler,48,Wrocław,Sales,13749,24,False,senior,2023
27555,Olga,Kiljan,33,Wrocław,IT,13818,1,False,senior,2025
27556,Elżbieta,Pociask,64,Warszawa,Sales,14420,14,False,senior,2020
27557,Aleks,Frydrychowicz,55,Wrocław,HR,9487,33,True,junior,2021
27558,Nela,Rajda,56,Gdańsk,Support,8985,4,False,mid,2014
27559,Melania,Gniewek,63,Katowice,Marketing,16819,13,False,lead,2011
27560,Malwina,Gregorczuk,26,Białystok,Sales,8001,4,False,junior,2021
27561,Andrzej,Siembab,56,Katowice,Sales,13735,31,False,senior,2012
27562,Ewa,Hapka,57,Warszawa,Finance,9568,13,True,junior,2014
27563,Malwina,Downar,50,Kraków,Sales,11279,3,False,mid,2025
27564,Juliusz,Czosnyka,33,Warszawa,Sales,7721,4,False,junior,2021
27565,Anita,Kapcia,47,Warszawa,Sales,9846,13,False,mid,2025
27566,Gabriel,Pezda,65,Łódź,Sales,7393,16,False,junior,2017
27567,Liwia,Denkiewicz,54,Kraków,Operations,8698,13,False,mid,2010
27568,Kazimierz,Krekora,40,Katowice,Sales,17444,6,True,senior,2011
27569,Jacek,Cłapa,27,Wrocław,HR,9283,5,False,mid,2010
27570,Tymon,Ciężka,64,Warszawa,IT,7248,11,False,junior,2010
27571,Kamil,Zbroszczyk,34,Poznań,Operations,5261,5,False,junior,2021
27572,Oskar,Niewola,26,Warszawa,Operations,9424,0,False,mid,2015
27573,Julita,Grochola,25,Łódź,Support,17491,0,False,lead,2013
27574,Marcel,Sypek,32,Warszawa,IT,15348,0,False,senior,2011
27575,Hubert,Kurzaj,45,Lublin,Finance,6704,19,False,junior,2011
27576,Julita,Sot,53,Wrocław,Marketing,13376,15,True,mid,2010
27577,Adrianna,Frydel,65,Gdańsk,Marketing,17493,35,False,lead,2025
27578,Sara,Nazarewicz,37,Wrocław,Finance,18146,5,False,lead,2023
27579,Róża,Spólnik,60,Wrocław,Operations,14350,21,False,senior,2016
27580,Kaja,Praczyk,54,Katowice,IT,10103,22,False,mid,2010
27581,Blanka,Pyszny,57,Kraków,Marketing,10277,8,False,mid,2019
27582,Adam,Thomas,24,Łódź,Sales,10401,1,False,mid,2016
27583,Maksymilian,Szczypiór,48,Katowice,IT,6965,24,False,junior,2013
27584,Ignacy,Wocial,54,Warszawa,Operations,5945,26,False,junior,2017
27585,Rafał,Głowienka,53,Warszawa,IT,10095,24,False,mid,2014
27586,Dariusz,Ferdyn,25,Kraków,IT,10537,0,False,mid,2016
27587,Fryderyk,Paździora,30,Warszawa,IT,19611,4,False,lead,2022
27588,Iwo,Chruszcz,36,Warszawa,Sales,9237,9,False,mid,2012
27589,Cyprian,Wiertelak,55,Gdańsk,IT,14633,33,False,senior,2018
27590,Nikodem,Mikusek,35,Wrocław,HR,5788,3,False,junior,2013
27591,Adrianna,Nazarewicz,27,Warszawa,Sales,7766,3,False,junior,2024
27592,Elżbieta,Chowaniak,37,Białystok,HR,5630,4,False,junior,2015
27593,Bartek,Osman,45,Gdańsk,Sales,10849,15,False,mid,2020
27594,Maks,Dębosz,44,Warszawa,IT,11335,7,False,mid,2022
27595,Adrianna,Sobisz,53,Łódź,IT,15633,21,False,senior,2011
27596,Aurelia,Forysiak,45,Kraków,Support,7975,11,True,junior,2017
27597,Szymon,Piksa,29,Białystok,Marketing,6962,3,False,junior,2017
27598,Mariusz,Prystupa,22,Lublin,IT,17678,0,False,lead,2010
27599,Justyna,Jarmuła,47,Poznań,Support,9987,10,False,mid,2022
27600,Bruno,Woda,58,Kraków,IT,11583,19,False,mid,2020
27601,Tola,Klemens,52,Poznań,Sales,14091,6,False,senior,2019
27602,Urszula,Jany,30,Wrocław,IT,10323,2,True,junior,2020
27603,Aleksander,Pinda,34,Warszawa,IT,10915,6,False,mid,2010
27604,Emil,Kiepas,53,Katowice,Marketing,6688,24,False,junior,2013
27605,Konstanty,Protasiuk,46,Warszawa,Sales,14928,9,False,senior,2013
27606,Adrianna,Fołta,44,Lublin,HR,9521,4,False,mid,2022
27607,Karina,Ławniczek,32,Łódź,Finance,9365,2,False,mid,2010
27608,Kamil,Glazer,55,Wrocław,Finance,12791,4,False,senior,2020
27609,Filip,Idec,53,Warszawa,Sales,10483,10,False,mid,2012
27610,Aniela,Prystupa,44,Łódź,Operations,9834,18,False,mid,2017
27611,Roksana,Stypuła,52,Kraków,Finance,6768,22,False,junior,2021
27612,Łukasz,Brejnak,41,Łódź,Operations,5703,1,False,junior,2010
27613,Kacper,Duchnik,49,Wrocław,Marketing,17801,16,False,lead,2023
27614,Karol,Pasierbek,41,Łódź,IT,14375,13,False,senior,2022
27615,Leonard,Zawal,48,Wrocław,Operations,9414,9,False,mid,2020
27616,Juliusz,Senger,34,Łódź,IT,14392,5,False,senior,2015
27617,Ryszard,Michalczak,53,Wrocław,IT,15733,24,False,senior,2016
27618,Julita,Salawa,22,Kraków,Marketing,6789,0,False,junior,2025
27619,Róża,Kadela,41,Katowice,Operations,13447,15,False,senior,2018
27620,Kazimierz,Tyka,52,Lublin,IT,7085,27,False,junior,2025
27621,Leonard,Rubacha,58,Warszawa,Marketing,9036,28,False,mid,2023
27622,Przemysław,Eckert,64,Katowice,Support,9212,42,False,mid,2010
27623,Robert,Giers,42,Kraków,Sales,10670,17,False,mid,2022
27624,Krystyna,Maksym,37,Kraków,Sales,13832,13,False,senior,2015
27625,Maurycy,Cyman,58,Kraków,HR,15819,34,False,lead,2014
27626,Natan,Sromek,28,Warszawa,IT,10867,4,False,mid,2010
27627,Lidia,Trochimiuk,63,Warszawa,IT,14559,28,False,senior,2010
27628,Kalina,Karpik,51,Warszawa,Finance,10793,4,False,mid,2018
27629,Tadeusz,Towarek,32,Poznań,Finance,9203,6,False,mid,2021
27630,Natan,Petrus,56,Kraków,Support,9317,29,False,mid,2023
27631,Jeremi,Drzał,63,Warszawa,HR,8089,16,False,mid,2024
27632,Jakub,Chadaj,40,Lublin,Sales,6751,0,False,junior,2024
27633,Józef,Januszko,54,Warszawa,Sales,18868,19,False,lead,2019
27634,Sylwia,Płocharczyk,46,Wrocław,Finance,13233,18,True,mid,2021
27635,Cyprian,Maruszczak,26,Kraków,Sales,7618,4,False,junior,2021
27636,Mateusz,Przystupa,64,Lublin,HR,4640,38,False,junior,2022
27637,Aniela,Skrobek,22,Białystok,IT,10758,0,False,mid,2011
27638,Natasza,Jarmuła,23,Warszawa,Sales,9075,1,False,mid,2011
27639,Natasza,Świerszcz,45,Gdańsk,HR,4923,10,False,junior,2019
27640,Liwia,Miozga,63,Warszawa,Sales,10597,33,False,mid,2012
27641,Julian,Cimoch,41,Warszawa,IT,11287,16,False,mid,2018
27642,Tobiasz,Mleczek,22,Katowice,Sales,9075,0,False,mid,2013
27643,Arkadiusz,Kretek,43,Wrocław,Sales,9898,10,False,mid,2025
27644,Dorota,Wójs,34,Wrocław,IT,15385,7,False,senior,2010
27645,Dagmara,Rejek,46,Warszawa,Support,8593,20,False,mid,2011
27646,Stanisław,Leżoń,22,Rzeszów,Marketing,10457,0,False,mid,2013
27647,Dagmara,Galon,41,Lublin,IT,10140,0,False,mid,2017
27648,Jeremi,Stempel,25,Warszawa,Sales,13014,1,False,senior,2015
27649,Damian,Mycek,52,Kraków,Sales,19019,3,False,lead,2016
27650,Marianna,Leoniuk,61,Kraków,Sales,10028,8,False,mid,2025
27651,Olga,Nowek,47,Białystok,Support,16275,3,False,lead,2010
27652,Marek,Dąbrówka,22,Katowice,HR,8561,0,True,junior,2023
27653,Kaja,Surdel,47,Warszawa,IT,14545,23,False,senior,2010
27654,Rozalia,Bachanek,62,Rzeszów,IT,8245,35,False,junior,2023
27655,Daniel,Częścik,36,Kraków,Marketing,13576,9,True,mid,2020
27656,Marcelina,Nazarewicz,36,Warszawa,Sales,14433,6,False,senior,2016
27657,Norbert,Ledzion,46,Kraków,Sales,9935,20,False,mid,2024
27658,Rozalia,Felisiak,65,Warszawa,Operations,11752,15,True,mid,2018
27659,Stefan,Pazera,47,Kraków,Operations,5322,20,False,junior,2014
27660,Olgierd,Pochopień,34,Katowice,HR,9260,2,False,mid,2021
27661,Adam,Saczuk,64,Warszawa,Sales,7693,23,False,junior,2021
27662,Ewa,Florian,53,Wrocław,IT,18385,1,True,senior,2023
27663,Paweł,Banak,60,Lublin,IT,11392,27,False,mid,2022
27664,Maks,Młynarz,57,Poznań,IT,11915,35,False,mid,2011
27665,Malwina,Grzegorzak,44,Łódź,Sales,16632,0,True,senior,2025
27666,Roksana,Hanusiak,42,Warszawa,Sales,13043,20,False,senior,2017
27667,Anna Maria,Feliksiak,49,Wrocław,Finance,7472,19,False,junior,2021
27668,Sebastian,Batóg,28,Gdańsk,IT,10110,2,False,mid,2023
27669,Marika,Baszak,40,Białystok,Finance,18876,9,False,lead,2022
27670,Sandra,Nowrot,47,Katowice,HR,5964,10,False,junior,2011
27671,Sylwia,Kijanka,31,Warszawa,Operations,9629,7,False,mid,2024
27672,Julianna,Sieradzan,62,Warszawa,Operations,14137,35,False,senior,2017
27673,Tobiasz,Twardzik,42,Lublin,IT,7260,11,False,junior,2022
27674,Marianna,Uroda,28,Rzeszów,Support,16857,0,False,lead,2016
27675,Józef,Przerwa,25,Wrocław,IT,6639,0,False,junior,2019
27676,Natasza,Rolek,62,Warszawa,Sales,14589,24,False,senior,2015
27677,Tymoteusz,Misiarz,51,Kraków,IT,7037,2,False,junior,2013
27678,Kajetan,Potęga,31,Warszawa,HR,16953,9,False,lead,2017
27679,Piotr,Berg,41,Wrocław,Operations,6597,1,False,junior,2017
27680,Tobiasz,Golczyk,60,Rzeszów,IT,14672,1,False,senior,2024
27681,Wojciech,Ryndak,62,Wrocław,IT,11308,12,False,mid,2020
27682,Marianna,Niebudek,44,Poznań,Operations,13830,7,False,senior,2018
27683,Lidia,Sanetra,49,Lublin,Marketing,7162,19,False,junior,2015
27684,Stanisław,Szymaniuk,63,Kraków,IT,11346,26,False,mid,2014
27685,Apolonia,Iwanow,47,Gdańsk,Sales,15004,20,False,senior,2025
27686,Nikodem,Kiełbowicz,48,Wrocław,Sales,13986,12,False,senior,2025
27687,Malwina,Ryguła,49,Kraków,Support,9223,19,False,mid,2011
27688,Aleksander,Tylek,58,Warszawa,Support,9106,4,False,mid,2023
27689,Anna Maria,Burchardt,39,Rzeszów,Sales,10281,14,False,mid,2014
27690,Konrad,Maruszczak,43,Gdańsk,Operations,9897,0,True,junior,2013
27691,Norbert,Ławniczek,31,Katowice,Sales,10891,9,False,mid,2012
27692,Elżbieta,Buława,38,Wrocław,IT,15578,6,False,senior,2018
27693,Julian,Skutnik,47,Katowice,IT,15088,23,False,senior,2011
27694,Malwina,Wijata,45,Łódź,Sales,6083,14,False,junior,2011
27695,Jerzy,Latoszek,44,Gdańsk,IT,11508,16,True,junior,2017
27696,Kornelia,Panasiewicz,57,Łódź,Sales,8240,2,False,junior,2021
27697,Tymoteusz,Pacura,46,Wrocław,Finance,14972,11,False,senior,2014
27698,Konstanty,Ksel,22,Białystok,Marketing,6168,0,False,junior,2025
27699,Ryszard,Rodzeń,44,Warszawa,Sales,14067,15,False,senior,2022
27700,Bianka,Smoter,51,Lublin,Marketing,7679,6,False,junior,2019
27701,Tomasz,Pitala,25,Kraków,Operations,8605,1,False,mid,2023
27702,Fryderyk,Heczko,63,Kraków,Marketing,17504,15,False,lead,2019
27703,Aurelia,Naumiuk,47,Łódź,Sales,7672,9,False,junior,2025
27704,Maks,Korzeniak,31,Kraków,IT,19513,2,False,lead,2019
27705,Ignacy,Grygo,31,Rzeszów,Finance,14672,6,False,senior,2024
27706,Tymoteusz,Kaczmarkiewicz,63,Kraków,IT,13669,23,False,senior,2010
27707,Radosław,Dębosz,27,Warszawa,Finance,9910,4,False,mid,2025
27708,Błażej,Kotlarek,25,Warszawa,IT,7066,1,False,junior,2012
27709,Witold,Gajdzik,51,Gdańsk,IT,6679,16,False,junior,2025
27710,Dominik,Sydor,50,Warszawa,Operations,8179,21,False,mid,2014
27711,Marcin,Jędrys,48,Rzeszów,Sales,9909,14,False,mid,2011
27712,Marcelina,Pierzak,35,Białystok,Finance,6921,4,False,junior,2015
27713,Patryk,Szabla,65,Lublin,HR,17965,15,False,lead,2020
27714,Justyna,Komisarczyk,22,Warszawa,HR,9977,0,False,mid,2023
27715,Tola,Moskalik,22,Warszawa,Sales,9246,0,False,mid,2015
27716,Patryk,Malarczyk,40,Katowice,IT,7253,18,False,junior,2015
27717,Tymon,Kiełek,41,Warszawa,Marketing,10652,9,False,mid,2022
27718,Rafał,Sibiga,58,Białystok,IT,13853,3,False,senior,2018
27719,Jerzy,Zbroszczyk,31,Łódź,Finance,6533,7,False,junior,2014
27720,Stanisław,Zmuda,37,Warszawa,Support,13902,10,False,senior,2014
27721,Ernest,Banak,25,Białystok,IT,11747,3,True,junior,2012
27722,Kornelia,Krajniak,49,Warszawa,Support,9424,17,True,junior,2020
27723,Elżbieta,Pokrzywa,27,Warszawa,IT,11284,2,False,mid,2021
27724,Marcin,Wałdoch,26,Kraków,IT,8538,3,False,junior,2019
27725,Anita,Portka,32,Kraków,HR,8746,9,False,mid,2010
27726,Rafał,Kozdroń,54,Lublin,IT,7767,2,False,junior,2015
27727,Nikodem,Hanzel,40,Katowice,Support,9739,14,False,mid,2023
27728,Karina,Komisarczyk,43,Poznań,Finance,13460,3,False,senior,2018
27729,Stefan,Bzdęga,65,Warszawa,Marketing,8607,16,False,mid,2010
27730,Damian,Świt,31,Warszawa,Marketing,14265,5,False,senior,2013
27731,Nela,Szyndler,42,Katowice,Support,16961,17,False,lead,2025
27732,Ernest,Brózda,33,Wrocław,Sales,12926,10,False,senior,2016
27733,Lidia,Szpyra,60,Łódź,Sales,6613,6,False,junior,2016
27734,Malwina,Frączkiewicz,46,Warszawa,Finance,17050,21,False,lead,2018
27735,Norbert,Siewiera,64,Gdańsk,Finance,6780,4,False,junior,2019
27736,Krystyna,Stiller,27,Wrocław,Operations,12128,3,False,senior,2019
27737,Arkadiusz,Kiełbowicz,22,Katowice,IT,15490,0,False,senior,2014
27738,Andrzej,Rychel,43,Kraków,Sales,5942,13,False,junior,2016
27739,Kajetan,Żymełka,52,Poznań,HR,8744,17,False,mid,2023
27740,Adrianna,Ciapa,46,Wrocław,Support,9189,23,False,mid,2012
27741,Łukasz,Molga,45,Wrocław,Operations,8140,4,True,junior,2011
27742,Maksymilian,Karnas,57,Gdańsk,IT,10532,2,False,mid,2011
27743,Aurelia,Turlej,49,Warszawa,Sales,12809,10,False,senior,2022
27744,Igor,Linda,33,Białystok,Finance,8623,2,False,mid,2018
27745,Damian,Hallmann,22,Lublin,Marketing,6772,0,False,junior,2014
27746,Aleksander,Stempel,43,Warszawa,Operations,9889,19,False,mid,2012
27747,Kornel,Nicewicz,45,Łódź,Support,12489,20,False,senior,2014
27748,Konrad,Boruc,61,Wrocław,IT,9812,20,False,mid,2023
27749,Kaja,Panicz,40,Białystok,Finance,6281,15,False,junior,2012
27750,Tymon,Cywka,54,Warszawa,Operations,17331,2,False,lead,2023
27751,Norbert,Kossak,25,Warszawa,Operations,12063,1,False,senior,2012
27752,Apolonia,Mrozowicz,25,Kraków,Finance,10003,3,False,mid,2020
27753,Roksana,Szymajda,33,Katowice,IT,10309,11,False,mid,2024
27754,Ewa,Dułak,41,Kraków,Marketing,8816,13,True,junior,2012
27755,Marcelina,Maciejczuk,37,Gdańsk,Sales,5896,2,False,junior,2021
27756,Ada,Kołata,45,Katowice,Support,6571,23,False,junior,2015
27757,Tadeusz,Jarmuła,62,Wrocław,Marketing,14075,12,False,senior,2017
27758,Apolonia,Chuchla,62,Łódź,Sales,10318,1,False,mid,2025
27759,Anna Maria,Trojanek,56,Katowice,Marketing,9868,19,False,mid,2022
27760,Cezary,Siewert,40,Wrocław,HR,5201,11,False,junior,2019
27761,Gaja,Stypa,27,Gdańsk,Sales,10821,2,False,mid,2024
27762,Alan,Niewola,61,Katowice,HR,9611,8,False,mid,2020
27763,Anna Maria,Zaniewicz,23,Białystok,Finance,9505,1,False,mid,2021
27764,Sara,Kuba,30,Warszawa,Finance,13600,0,False,senior,2010
27765,Dorota,Cyroń,62,Kraków,Operations,7424,22,False,junior,2017
27766,Malwina,Fidler,50,Kraków,Support,9934,20,True,junior,2020
27767,Sonia,Mik,44,Wrocław,Marketing,6407,18,False,junior,2012
27768,Julita,Duczek,62,Kraków,Marketing,17697,39,False,lead,2024
27769,Karol,Solarek,52,Kraków,HR,6454,4,False,junior,2015
27770,Gustaw,Wożniak,40,Wrocław,Finance,6420,7,False,junior,2019
27771,Sara,Kubasiak,39,Katowice,HR,12291,15,False,senior,2018
27772,Leon,Niksa,50,Wrocław,IT,11586,8,False,mid,2023
27773,Albert,Ziegert,26,Łódź,Support,13535,0,False,senior,2022
27774,Fryderyk,Grabara,50,Wrocław,Finance,9177,4,False,mid,2017
27775,Grzegorz,Chołody,55,Kraków,IT,7982,21,False,junior,2017
27776,Ryszard,Śleziak,64,Wrocław,Marketing,9416,31,False,mid,2023
27777,Alex,Sędek,56,Kraków,HR,9809,33,False,mid,2014
27778,Borys,Wziątek,36,Warszawa,Operations,13090,1,False,senior,2023
27779,Ida,Filas,24,Lublin,Sales,10167,2,False,mid,2015
27780,Julian,Gniewek,50,Kraków,Sales,14006,9,True,mid,2014
27781,Stefan,Ważny,35,Katowice,Sales,9092,3,False,mid,2020
27782,Błażej,Choroś,35,Warszawa,IT,8769,3,False,junior,2023
27783,Mateusz,Tryka,49,Warszawa,IT,13944,4,True,mid,2019
27784,Paweł,Krüger,51,Warszawa,Finance,19737,7,True,lead,2016
27785,Krzysztof,Cieciura,65,Gdańsk,Finance,5947,31,False,junior,2010
27786,Gaja,Wykręt,60,Gdańsk,Finance,14369,37,False,senior,2020
27787,Konstanty,Chodak,33,Gdańsk,IT,10692,4,False,mid,2015
27788,Witold,Spadło,61,Warszawa,Marketing,9401,22,False,mid,2019
27789,Adam,Cader,44,Lublin,IT,18805,0,False,lead,2015
27790,Kaja,Kukuczka,45,Katowice,IT,17340,23,True,senior,2015
27791,Monika,Bytner,37,Rzeszów,Sales,11178,8,False,mid,2021
27792,Oskar,Jeske,63,Gdańsk,Sales,6267,34,False,junior,2021
27793,Ewa,Powierża,47,Kraków,IT,7711,25,False,junior,2016
27794,Maurycy,Pianka,28,Rzeszów,IT,17927,5,False,lead,2023
27795,Antoni,Drozdowicz,60,Kraków,IT,10847,14,True,junior,2022
27796,Janina,Kansy,31,Poznań,IT,6810,4,False,junior,2017
27797,Leonard,Piątkiewicz,40,Łódź,IT,19075,18,False,lead,2020
27798,Wiktor,Muzyk,52,Białystok,Support,9261,13,False,mid,2016
27799,Maksymilian,Ochnio,38,Łódź,Finance,9944,15,False,mid,2010
27800,Oliwier,Tymczyszyn,39,Białystok,Marketing,7298,13,False,junior,2024
27801,Kazimierz,Łusiak,29,Łódź,Marketing,8739,1,False,mid,2012
27802,Emil,Rudowicz,47,Kraków,Sales,9504,3,False,mid,2016
27803,Ewa,Ryfa,31,Lublin,Sales,18103,7,False,lead,2013
27804,Artur,Krysta,50,Poznań,Support,8429,3,False,mid,2022
27805,Tomasz,Jamrożek,60,Warszawa,Sales,7748,2,False,junior,2010
27806,Borys,Hajdas,26,Warszawa,Support,13308,3,False,senior,2012
27807,Adam,Milka,57,Warszawa,Finance,5620,33,False,junior,2024
27808,Aleksander,Gałach,33,Lublin,Operations,9733,3,False,mid,2019
27809,Wiktor,Leszczak,48,Gdańsk,Marketing,9740,22,False,mid,2011
27810,Marcelina,Kurzydło,58,Kraków,IT,8821,27,False,junior,2013
27811,Nicole,Ciuła,26,Warszawa,IT,9623,3,True,junior,2023
27812,Tomasz,Kosałka,45,Kraków,Finance,14992,13,False,senior,2025
