id,first_name,last_name,age,city,department,salary,years_experience,is_manager,skill_level,join_year
6952,Nataniel,Staręga,30,Warszawa,HR,6795,1,False,junior,2015
6953,Kornel,Palak,62,Warszawa,IT,10140,32,False,mid,2021
6954,Julianna,Krzysztofek,43,Katowice,IT,10381,15,False,mid,2025
6955,Jacek,Strycharz,65,Łódź,Marketing,10662,2,False,mid,2010
6956,Rafał,Saternus,48,Łódź,IT,7420,4,False,junior,2019
6957,Elżbieta,Proć,40,Poznań,Operations,10236,2,False,mid,2019
6958,Cyprian,Fraszczyk,56,Warszawa,Finance,9700,25,False,mid,2020
6959,Marcel,Laskus,59,Warszawa,Finance,5692,24,False,junior,2018
6960,Agnieszka,Krüger,28,Gdańsk,Operations,17864,3,False,lead,2015
6961,Mieszko,Majorczyk,39,Wrocław,Sales,9141,0,False,mid,2017
6962,Kamil,Wicha,31,Lublin,Finance,11813,1,True,mid,2024
6963,Sonia,Trawka,29,Kraków,HR,6951,7,False,junior,2015
6964,Tymon,Kowara,24,Białystok,Operations,12091,1,False,senior,2014
6965,Krystian,Sznura,33,Rzeszów,Sales,7082,1,False,junior,2011
6966,Aleks,Elwart,34,Lublin,Sales,10009,4,False,mid,2012
6967,Dagmara,Krauz,52,Białystok,HR,12914,28,False,senior,2021
6968,Miłosz,Kiepura,41,Rzeszów,Support,6093,10,False,junior,2021
6969,Ada,Nowotny,59,Rzeszów,HR,8929,4,False,mid,2023
6970,Wiktor,Skiepko,47,Warszawa,IT,7760,6,False,junior,2022
6971,Gustaw,Podkowa,43,Białystok,HR,5798,0,False,junior,2010
6972,Agnieszka,Drop,26,Wrocław,Finance,7109,4,False,junior,2023
6973,Przemysław,Maćków,61,Gdańsk,Marketing,12605,27,False,senior,2016
6974,Tola,Trznadel,38,Kraków,HR,9742,2,False,mid,2023
6975,Mikołaj,Górnisiewicz,39,Kraków,HR,10570,2,True,mid,2018
6976,Norbert,Durlik,34,Warszawa,Sales,17350,5,True,senior,2016
6977,Kornelia,Rząd,60,Kraków,Marketing,9037,9,False,mid,2014
6978,Jakub,Krochmal,51,Kraków,Marketing,8908,2,True,junior,2023
6979,Iwo,Wołoch,39,Kraków,Sales,22298,7,True,lead,2013
6980,Nataniel,Kubaczyk,58,Wrocław,Support,12269,10,True,mid,2016
6981,Ryszard,Opalach,37,Lublin,Operations,10386,4,False,mid,2017
6982,Nela,Wojtach,30,Poznań,Operations,13488,8,True,mid,2015
6983,Melania,Czupryna,40,Warszawa,Marketing,13067,18,False,senior,2010
6984,Dawid,Frukacz,23,Kraków,Sales,6496,1,False,junior,2018
6985,Jeremi,Boguta,45,Gdańsk,Sales,11147,3,False,mid,2023
6986,Konrad,Baster,22,Warszawa,Sales,9411,0,False,mid,2017
6987,Janina,Grzejszczak,36,Warszawa,Marketing,8537,11,False,mid,2021
6988,Aleks,Simon,37,Łódź,Sales,9362,11,False,mid,2019
6989,Filip,Wojtczuk,44,Warszawa,HR,11614,22,False,senior,2018
6990,Maks,Pyszka,28,Łódź,IT,15755,2,False,senior,2015
6991,Ernest,Gregorek,56,Poznań,IT,8742,34,False,junior,2015
6992,Blanka,Karalus,28,Warszawa,Sales,7566,3,False,junior,2019
6993,Robert,Pacyga,63,Lublin,IT,10391,40,False,mid,2014
6994,Gaja,Dziuban,30,Wrocław,Finance,6379,4,False,junior,2022
6995,Tymoteusz,Letkiewicz,54,Kraków,HR,6635,5,False,junior,2025
6996,Justyna,Bochnak,56,Gdańsk,HR,7869,17,False,mid,2024
6997,Kazimierz,Bochnia,49,Kraków,IT,7726,9,False,junior,2011
6998,Elżbieta,Sławik,46,Katowice,IT,10025,22,False,mid,2018
6999,Ksawery,Supeł,41,Katowice,HR,9862,8,False,mid,2021
7000,Łukasz,Sobstyl,42,Łódź,Sales,13880,0,False,senior,2025
7001,Bianka,Bzymek,30,Katowice,Marketing,16952,8,True,senior,2023
7002,Emil,Ścibisz,33,Warszawa,Marketing,12966,5,False,senior,2010
7003,Karol,Pielka,41,Wrocław,Support,8868,6,False,mid,2025
7004,Nicole,Piksa,32,Gdańsk,IT,13204,4,True,mid,2017
7005,Marcelina,Cydzik,22,Poznań,Marketing,14492,0,False,senior,2011
7006,Grzegorz,Kulczak,54,Poznań,Sales,10854,11,True,junior,2015
7007,Justyna,Prokopczyk,32,Warszawa,IT,14930,0,True,mid,2018
7008,Sebastian,Daraż,31,Łódź,Sales,12003,3,True,mid,2015
7009,Sara,Praczyk,53,Rzeszów,IT,9593,8,False,mid,2010
7010,Jędrzej,Makoś,65,Gdańsk,Support,6179,10,False,junior,2024
7011,Maurycy,Fidura,58,Białystok,IT,14526,36,False,senior,2016
7012,Maks,Ciepła,32,Kraków,Operations,14256,6,False,senior,2010
7013,Roksana,Dębosz,63,Warszawa,IT,9926,29,False,mid,2025
7014,Klara,Bartoszak,28,Białystok,Sales,10361,6,False,mid,2010
7015,Antoni,Waloch,54,Gdańsk,Sales,13462,32,False,senior,2011
7016,Szymon,Maszkiewicz,56,Wrocław,Operations,7089,20,False,junior,2023
7017,Sandra,Janasik,46,Gdańsk,Sales,6986,1,False,junior,2018
7018,Sebastian,Grzelec,29,Warszawa,Support,12661,1,False,senior,2022
7019,Emil,Ziarno,40,Kraków,IT,13587,16,False,senior,2013
7020,Andrzej,Miszkurka,31,Wrocław,HR,8602,5,False,mid,2017
7021,Ida,Dydak,30,Łódź,Sales,13078,7,True,mid,2015
7022,Hubert,Namysł,58,Białystok,Sales,10786,21,False,mid,2012
7023,Inga,Karczmarek,59,Lublin,Sales,12161,19,True,mid,2012
7024,Sylwia,Nazarko,63,Warszawa,Finance,6930,3,False,junior,2014
7025,Gustaw,Kiełbowicz,29,Kraków,Support,5054,7,False,junior,2021
7026,Kamila,Dylong,42,Białystok,Sales,17814,17,False,lead,2013
7027,Olga,Posłuszna,64,Warszawa,Finance,5763,41,False,junior,2020
7028,Jan,Bociek,41,Rzeszów,IT,15637,4,False,senior,2020
7029,Eliza,Nalewajek,61,Białystok,Sales,10382,16,False,mid,2020
7030,Mikołaj,Goś,64,Poznań,IT,11232,37,False,mid,2019
7031,Adam,Bździuch,57,Warszawa,Operations,5095,7,False,junior,2010
7032,Dominik,Borkiewicz,27,Białystok,Operations,12678,4,True,mid,2017
7033,Gaja,Kręcisz,57,Lublin,IT,7587,10,False,junior,2020
7034,Aleks,Pera,27,Gdańsk,Sales,10795,5,False,mid,2020
7035,Karina,Maciejewicz,42,Gdańsk,HR,17141,2,False,lead,2011
7036,Kornel,Perlik,63,Gdańsk,HR,5339,13,False,junior,2010
7037,Stanisław,Bulczak,40,Warszawa,Operations,8023,8,True,junior,2023
7038,Janina,Krzosek,59,Poznań,Sales,9570,20,False,mid,2016
7039,Apolonia,Ceynowa,27,Rzeszów,IT,10679,3,False,mid,2010
7040,Mikołaj,Kurczab,37,Warszawa,Sales,8910,1,False,mid,2023
7041,Gabriel,Palonek,39,Warszawa,Finance,11928,0,True,mid,2024
7042,Julian,Gozdur,61,Warszawa,Operations,8664,24,False,mid,2010
7043,Anastazja,Kopa,56,Łódź,HR,8963,24,False,mid,2016
7044,Artur,Baś,60,Wrocław,Operations,6360,12,False,junior,2018
7045,Marcin,Kij,58,Wrocław,Sales,7480,15,False,junior,2013
7046,Fabian,Wikło,22,Katowice,Marketing,9176,0,False,mid,2015
7047,Jan,Łacina,25,Warszawa,Operations,13151,0,True,mid,2013
7048,Ada,Krzyżostaniak,51,Kraków,Marketing,10375,23,False,mid,2013
7049,Ksawery,Koral,27,Lublin,Marketing,14001,5,False,senior,2024
7050,Krzysztof,Wandzel,48,Lublin,Sales,14859,3,False,senior,2018
7051,Marcin,Dzika,41,Poznań,Operations,5079,4,False,junior,2011
7052,Ignacy,Roskosz,38,Kraków,Finance,14535,4,False,senior,2012
7053,Patryk,Kalarus,33,Lublin,Sales,7604,5,False,junior,2021
7054,Gabriel,Hanc,27,Kraków,Operations,8273,4,False,mid,2018
7055,Lidia,Rybus,23,Białystok,HR,9231,0,False,mid,2015
7056,Dorota,Leśny,63,Warszawa,HR,6370,23,False,junior,2016
7057,Kamila,Gołek,59,Wrocław,Marketing,8821,3,False,mid,2018
7058,Marcel,Szyndler,63,Rzeszów,IT,7813,19,False,junior,2025
7059,Olga,Romejko,59,Wrocław,Support,7969,37,False,mid,2013
7060,Daniel,Kornet,30,Warszawa,Sales,10584,4,False,mid,2017
7061,Marek,Skocz,42,Gdańsk,Marketing,11621,1,True,mid,2014
7062,Inga,Skowyra,31,Katowice,Finance,7987,7,False,junior,2017
7063,Monika,Matula,44,Warszawa,Finance,18332,5,False,lead,2015
7064,Marcel,Banak,48,Warszawa,Operations,9780,10,False,mid,2013
7065,Tymon,Śledzik,34,Kraków,IT,9522,5,False,mid,2012
7066,Michał,Kurach,64,Warszawa,Operations,5235,35,False,junior,2011
7067,Julian,Budych,32,Łódź,IT,15134,5,False,senior,2025
7068,Tadeusz,Ciesiółka,41,Warszawa,Support,13224,0,False,senior,2017
7069,Apolonia,Plewnia,36,Kraków,HR,12826,1,False,senior,2023
7070,Inga,Gortat,33,Wrocław,IT,14585,11,True,mid,2018
7071,Lidia,Szymaniuk,56,Kraków,IT,8904,15,False,junior,2023
7072,Aleks,Bartoś,38,Poznań,IT,18357,11,False,lead,2011
7073,Oskar,Myk,35,Wrocław,Support,6803,2,False,junior,2011
7074,Anastazja,Balawender,51,Warszawa,Support,6069,0,False,junior,2020
7075,Jacek,Ziemann,53,Lublin,IT,19006,16,False,lead,2013
7076,Ernest,Wieja,33,Warszawa,Operations,8062,1,False,mid,2012
7077,Dominik,Musiolik,52,Gdańsk,HR,12900,18,False,senior,2021
7078,Urszula,Dąbroś,52,Wrocław,Sales,9416,28,False,mid,2021
7079,Kaja,Kramer,34,Warszawa,Sales,8976,6,False,mid,2017
7080,Antoni,Latacz,41,Poznań,HR,9320,11,False,mid,2020
7081,Róża,Tułacz,46,Katowice,Marketing,16223,11,False,lead,2011
7082,Sylwia,Rubacha,30,Warszawa,IT,6875,2,False,junior,2022
7083,Mateusz,Miszkurka,46,Warszawa,Marketing,6656,9,False,junior,2012
7084,Emil,Tecław,60,Warszawa,IT,13046,28,True,mid,2015
7085,Sara,Kolbusz,50,Lublin,Support,14069,24,False,senior,2016
7086,Maks,Sławik,25,Wrocław,HR,14977,3,True,senior,2012
7087,Roksana,Morawiak,53,Warszawa,Sales,9874,15,True,junior,2022
7088,Róża,Dorawa,24,Warszawa,Support,13094,0,False,senior,2022
7089,Mateusz,Kwak,48,Łódź,IT,15946,17,False,senior,2021
7090,Maurycy,Gustaw,35,Warszawa,Finance,10668,7,False,mid,2017
7091,Nela,Janczarek,58,Warszawa,HR,12759,11,False,senior,2018
7092,Nataniel,Wiewiórka,55,Rzeszów,Sales,10584,1,False,mid,2021
7093,Anna Maria,Szwiec,51,Kraków,IT,15941,15,False,senior,2015
7094,Ida,Siedlaczek,57,Kraków,IT,7710,6,False,junior,2020
7095,Tymoteusz,Długozima,65,Kraków,Marketing,5469,15,False,junior,2012
7096,Krystian,Szalast,47,Kraków,Operations,12493,1,False,senior,2015
7097,Sylwia,Kózka,31,Łódź,Marketing,6386,2,False,junior,2018
7098,Róża,Klorek,51,Katowice,Sales,14418,25,False,senior,2019
7099,Sebastian,Widłak,41,Kraków,IT,7075,10,False,junior,2012
7100,Emil,Pierchała,38,Warszawa,IT,11872,4,False,mid,2012
7101,Krzysztof,Orawiec,39,Warszawa,Finance,18124,7,False,lead,2013
7102,Karina,Miękina,30,Kraków,HR,12103,3,False,senior,2020
7103,Natasza,Sajnóg,58,Wrocław,Operations,16692,7,True,senior,2024
7104,Grzegorz,Burnat,50,Warszawa,Support,13587,20,False,senior,2010
7105,Dorota,Wykręt,37,Gdańsk,IT,7907,6,False,junior,2016
7106,Anna Maria,Wolan,58,Warszawa,Marketing,12979,7,False,senior,2015
7107,Adrian,Waloszek,55,Łódź,Operations,8053,5,False,mid,2024
7108,Kazimierz,Myk,37,Białystok,HR,9102,9,False,mid,2013
7109,Elżbieta,Andrearczyk,44,Kraków,IT,10866,3,False,mid,2022
7110,Janina,Szpyt,62,Poznań,Support,5363,26,False,junior,2024
7111,Olga,Prucnal,33,Poznań,IT,7602,4,False,junior,2021
7112,Aleksander,Rzońca,48,Warszawa,Operations,18467,26,False,lead,2024
7113,Damian,Płócienniczak,43,Warszawa,HR,8499,6,False,mid,2018
7114,Patryk,Bartman,42,Katowice,IT,7072,10,False,junior,2012
7115,Dominik,Chorążewicz,61,Poznań,Sales,9324,33,False,mid,2011
7116,Lidia,Malara,44,Poznań,Sales,5897,19,False,junior,2014
7117,Jerzy,Hrabia,63,Warszawa,Marketing,5482,11,False,junior,2025
7118,Marek,Szlęk,49,Gdańsk,IT,19154,13,False,lead,2016
7119,Tymoteusz,Preś,57,Wrocław,Finance,8575,10,False,mid,2010
7120,Ernest,Nieścioruk,60,Kraków,Operations,9677,30,False,mid,2015
7121,Sandra,Kokosza,45,Kraków,IT,16871,21,True,senior,2016
7122,Stanisław,Chaberek,45,Warszawa,IT,18313,10,False,lead,2023
7123,Iwo,Ochal,38,Kraków,IT,10844,12,False,mid,2023
7124,Piotr,Kurzaj,41,Gdańsk,HR,4989,9,False,junior,2012
7125,Wojciech,Kiełbik,61,Kraków,Support,16439,16,False,lead,2010
7126,Mariusz,Fronczyk,44,Kraków,IT,11759,11,False,mid,2020
7127,Antoni,Oleszczak,44,Wrocław,Support,6204,10,False,junior,2010
7128,Kazimierz,Froń,44,Łódź,IT,15795,16,False,senior,2019
7129,Aniela,Maleszka,59,Rzeszów,IT,8679,36,False,junior,2023
7130,Łukasz,Jajko,46,Warszawa,IT,10894,16,False,mid,2015
7131,Anita,Paleń,55,Kraków,IT,7365,22,False,junior,2023
7132,Ksawery,Mysiak,28,Katowice,Finance,13456,2,False,senior,2024
7133,Iwo,Waszczyk,23,Poznań,HR,7619,1,False,mid,2011
7134,Monika,Bochnak,64,Warszawa,Sales,12819,40,False,senior,2024
7135,Stefan,Koss,58,Wrocław,Marketing,8541,14,False,mid,2011
7136,Ksawery,Niedośpiał,38,Warszawa,HR,8969,16,False,mid,2018
7137,Miłosz,Witko,32,Wrocław,HR,10929,4,True,mid,2019
7138,Liwia,Lepka,53,Łódź,Operations,7122,6,False,junior,2024
7139,Eryk,Poniedziałek,53,Warszawa,Marketing,14611,22,False,senior,2015
7140,Janina,Drywa,30,Warszawa,Sales,17058,1,False,lead,2022
7141,Patryk,Kopciuch,57,Warszawa,Marketing,6165,33,False,junior,2017
7142,Filip,Gapys,22,Gdańsk,IT,13787,0,True,mid,2015
7143,Sebastian,Odrzywołek,54,Lublin,Support,6570,19,False,junior,2018
7144,Jan,Gruza,28,Katowice,HR,9036,3,False,mid,2024
7145,Kalina,Skonieczka,57,Warszawa,Finance,13468,21,False,senior,2022
7146,Inga,Perlik,26,Wrocław,Sales,7321,0,False,junior,2014
7147,Wojciech,Ignatiuk,41,Warszawa,Sales,19043,2,False,lead,2015
7148,Daniel,Zyga,42,Kraków,Marketing,8559,13,False,mid,2010
7149,Liwia,Chowaniak,29,Łódź,Operations,5831,1,False,junior,2013
7150,Rafał,Ogrodowicz,39,Warszawa,IT,6834,2,False,junior,2024
7151,Nikodem,Wojewodzic,41,Gdańsk,Support,7029,14,False,junior,2023
7152,Lidia,Furga,28,Kraków,IT,13731,4,False,senior,2015
7153,Maks,Dyszy,26,Katowice,Sales,7757,1,False,junior,2010
7154,Melania,Henke,54,Warszawa,IT,14986,1,False,senior,2024
7155,Sebastian,Hałka,39,Kraków,HR,8768,6,False,mid,2024
7156,Krzysztof,Groborz,25,Lublin,Sales,9996,1,False,mid,2022
7157,Marianna,Mętel,47,Warszawa,Operations,8713,13,False,mid,2024
7158,Albert,Bork,31,Katowice,Marketing,14343,2,False,senior,2024
7159,Wojciech,Zięcik,23,Kraków,Operations,17133,1,False,lead,2021
7160,Maksymilian,Pacocha,36,Wrocław,Operations,10332,9,False,mid,2010
7161,Eliza,Zacharczuk,34,Kraków,Marketing,12388,8,False,senior,2014
7162,Oskar,Grygo,57,Białystok,IT,8219,19,False,junior,2014
7163,Sonia,Podeszwa,64,Białystok,Support,8912,24,False,mid,2013
7164,Mikołaj,Wocial,65,Katowice,Finance,16672,43,True,senior,2024
7165,Rozalia,Folta,42,Białystok,Sales,8873,2,False,mid,2023
7166,Michał,Młynarz,23,Poznań,IT,6556,0,False,junior,2015
7167,Aleks,Sugier,60,Wrocław,Sales,9369,30,False,mid,2018
7168,Iwo,Szwiec,49,Warszawa,Sales,9496,10,False,mid,2013
7169,Maurycy,Kuropatwa,30,Wrocław,IT,10811,8,False,mid,2016
7170,Damian,Nowrot,33,Kraków,Sales,13861,11,False,senior,2014
7171,Igor,Kopytko,39,Lublin,Operations,14278,2,False,senior,2012
7172,Aurelia,Frączkiewicz,38,Łódź,Support,8484,8,False,mid,2014
7173,Eliza,Domowicz,33,Kraków,Marketing,16689,8,False,lead,2024
7174,Nela,Mierzwiak,27,Warszawa,Sales,9254,0,False,mid,2017
7175,Blanka,Łakota,63,Katowice,HR,8231,14,False,mid,2012
7176,Adam,Szatko,38,Lublin,HR,9458,11,False,mid,2010
7177,Kamil,Sadowy,25,Białystok,Support,17716,2,False,lead,2018
7178,Natasza,Szabla,38,Łódź,Sales,17621,5,False,lead,2011
7179,Antoni,Feret,35,Lublin,Finance,9368,7,True,junior,2024
7180,Natan,Peciak,39,Warszawa,Support,4913,7,False,junior,2022
7181,Robert,Bubak,64,Katowice,IT,15362,0,False,senior,2025
7182,Józef,Staręga,37,Wrocław,Marketing,13657,13,False,senior,2024
7183,Stanisław,Sławik,53,Białystok,HR,12426,5,False,senior,2017
7184,Gabriel,Nieścior,43,Poznań,Support,8455,7,False,mid,2017
7185,Kornel,Siciarz,56,Warszawa,Finance,14378,18,False,senior,2022
7186,Stanisław,Pik,28,Białystok,Operations,8179,4,True,junior,2024
7187,Anastazja,Kupidura,60,Poznań,Operations,6446,25,False,junior,2015
7188,Sylwia,Ligas,32,Katowice,HR,12342,4,True,mid,2017
7189,Piotr,Jaśko,50,Poznań,Marketing,5293,4,False,junior,2012
7190,Wojciech,Żołnierczyk,29,Kraków,Marketing,9405,7,False,mid,2025
7191,Maksymilian,Wielgo,37,Białystok,Finance,6716,11,False,junior,2018
7192,Bianka,Wojewódka,60,Gdańsk,IT,14009,38,False,senior,2022
7193,Adrian,Pogorzelec,53,Lublin,Marketing,11274,31,True,mid,2015
7194,Maciej,Pysz,40,Warszawa,Marketing,15239,18,True,senior,2016
7195,Piotr,Smagacz,36,Poznań,Operations,6311,4,False,junior,2020
7196,Dorota,Koziatek,65,Warszawa,Sales,20741,1,True,lead,2010
7197,Nataniel,Janc,34,Warszawa,Operations,8901,12,False,mid,2013
7198,Malwina,Kojder,31,Łódź,Operations,10108,9,False,mid,2013
7199,Olaf,Szkoda,61,Wrocław,Operations,8935,34,False,mid,2014
7200,Adam,Kwasek,33,Lublin,Sales,14218,10,True,mid,2014
7201,Konrad,Kopytko,55,Łódź,Sales,13662,15,False,senior,2013
7202,Fryderyk,Chojak,62,Warszawa,Support,10001,2,False,mid,2023
7203,Kacper,Pleban,34,Poznań,Operations,14340,0,False,senior,2018
7204,Karina,Solarek,56,Poznań,Finance,10702,25,False,mid,2023
7205,Tobiasz,Szajner,38,Gdańsk,IT,13673,8,False,senior,2013
7206,Albert,Juraszczyk,43,Wrocław,Support,9581,8,False,mid,2017
7207,Hubert,Kałwak,22,Katowice,Sales,18860,0,False,lead,2019
7208,Marianna,Słysz,33,Warszawa,Marketing,5936,3,False,junior,2025
7209,Sebastian,Reich,45,Kraków,Support,5302,5,False,junior,2017
7210,Monika,Grygo,26,Warszawa,IT,14457,0,False,senior,2015
7211,Leonard,Szyguła,48,Wrocław,Sales,10605,14,False,mid,2024
7212,Eryk,Misiarz,29,Kraków,Marketing,9814,4,False,mid,2020
7213,Justyna,Drygas,62,Katowice,IT,8704,28,False,junior,2017
7214,Marek,Hanke,38,Gdańsk,Sales,13989,13,False,senior,2022
7215,Tomasz,Pawełkiewicz,32,Warszawa,Sales,7395,9,False,junior,2010
7216,Mateusz,Franc,42,Gdańsk,Support,11963,7,False,senior,2012
7217,Klara,Piestrzeniewicz,22,Lublin,Sales,6278,0,False,junior,2015
7218,Julita,Sykała,48,Kraków,Sales,8995,6,False,mid,2016
7219,Aleksander,Florian,33,Łódź,IT,10114,2,False,mid,2015
7220,Bartek,Humeniuk,52,Kraków,Finance,6933,27,False,junior,2019
7221,Witold,Jamrożek,40,Wrocław,Support,16415,15,False,lead,2019
7222,Adam,Flaga,40,Łódź,Finance,14366,14,False,senior,2019
7223,Adam,Cyganik,23,Gdańsk,Finance,17568,1,False,lead,2014
7224,Monika,Jagieło,22,Poznań,Sales,6477,0,False,junior,2016
7225,Ryszard,Szymonik,50,Gdańsk,HR,5336,12,False,junior,2010
7226,Jędrzej,Łepek,56,Katowice,Sales,9524,31,False,mid,2012
7227,Andrzej,Flisiak,33,Białystok,IT,19774,1,False,lead,2013
7228,Adrian,Kudlak,45,Warszawa,Support,8398,13,False,mid,2020
7229,Ewa,Kozon,28,Kraków,IT,8578,4,False,junior,2019
7230,Marcel,Styn,40,Warszawa,Sales,10848,7,False,mid,2018
7231,Igor,Jarczyk,23,Kraków,Marketing,16286,0,True,senior,2017
7232,Iwo,Jaszczur,33,Warszawa,IT,9982,0,False,mid,2014
7233,Gabriel,Karaśkiewicz,40,Wrocław,Finance,18410,15,False,lead,2016
7234,Maurycy,Wons,23,Poznań,Sales,19296,0,False,lead,2016
7235,Borys,Panicz,52,Poznań,Operations,6056,11,False,junior,2013
7236,Emil,Bazylewicz,41,Katowice,Sales,13208,3,False,senior,2019
7237,Bianka,Cherek,42,Warszawa,Marketing,9947,2,False,mid,2021
7238,Andrzej,Czura,37,Gdańsk,IT,8710,10,False,junior,2019
7239,Cezary,Rećko,65,Białystok,Operations,8223,22,False,mid,2013
7240,Rozalia,Pich,25,Warszawa,Finance,10991,3,False,mid,2025
7241,Paweł,Piórek,32,Lublin,Sales,14114,2,False,senior,2011
7242,Mieszko,Czylok,30,Kraków,Marketing,11841,2,True,mid,2015
7243,Klara,Kłósek,52,Lublin,Marketing,9698,5,False,mid,2020
7244,Ada,Marchlewicz,62,Warszawa,Sales,7152,0,False,junior,2018
7245,Maksymilian,Kopciuch,49,Warszawa,Sales,18786,15,False,lead,2016
7246,Sebastian,Stempel,58,Kraków,IT,17518,0,False,lead,2022
7247,Angelika,Podeszwa,49,Poznań,Support,13068,5,True,mid,2011
7248,Norbert,Pędrak,51,Warszawa,Sales,10846,6,False,mid,2022
7249,Bianka,Janczarek,39,Wrocław,HR,5957,17,False,junior,2019
7250,Marcel,Pazdan,38,Warszawa,IT,10983,0,False,mid,2022
7251,Julian,Michalczak,43,Kraków,Sales,9090,0,False,mid,2018
7252,Marek,Nawój,58,Poznań,Operations,12139,11,False,senior,2014
7253,Monika,Fijałek,30,Białystok,IT,18729,3,False,lead,2022
7254,Agnieszka,Początek,34,Białystok,Marketing,9237,6,False,mid,2022
7255,Michał,Grosz,24,Rzeszów,Operations,5429,1,False,junior,2025
7256,Filip,Szlufik,45,Wrocław,Finance,5636,19,False,junior,2018
7257,Konstanty,Szczypiór,42,Łódź,Marketing,7623,12,False,junior,2022
7258,Ernest,Mendyka,28,Kraków,Sales,8279,6,False,junior,2025
7259,Karol,Kanarek,45,Kraków,Operations,9953,10,False,mid,2012
7260,Konstanty,Seweryniak,49,Gdańsk,Sales,9229,22,False,mid,2024
7261,Ernest,Judek,40,Warszawa,IT,15353,9,False,senior,2020
7262,Kacper,Gotfryd,40,Białystok,Support,9325,10,False,mid,2011
7263,Fryderyk,Szajek,55,Poznań,Sales,15013,21,False,senior,2021
7264,Sara,Strojna,48,Łódź,Support,13195,9,False,senior,2019
7265,Artur,Zarzeczna,27,Kraków,Finance,12709,0,False,senior,2012
7266,Fryderyk,Szłapka,63,Rzeszów,IT,15812,22,False,senior,2012
7267,Kornelia,Dobroń,56,Warszawa,Support,11808,3,False,senior,2011
7268,Mikołaj,Andryszczyk,57,Kraków,IT,7636,20,False,junior,2023
7269,Norbert,Mirocha,24,Wrocław,HR,16158,1,False,lead,2017
7270,Rozalia,Fuławka,53,Lublin,IT,10421,21,False,mid,2017
7271,Nataniel,Para,63,Kraków,IT,8593,5,False,junior,2020
7272,Natan,Sugier,58,Białystok,Sales,10413,10,False,mid,2023
7273,Błażej,Antoszczyk,49,Poznań,Finance,5859,10,False,junior,2011
7274,Tola,Kieszek,58,Lublin,Support,7780,1,True,junior,2016
7275,Antoni,Gogola,32,Lublin,Finance,13594,6,True,mid,2022
7276,Justyna,Dzwonnik,38,Białystok,Sales,12388,9,True,mid,2025
7277,Marianna,Bruś,53,Warszawa,Marketing,8862,26,False,mid,2021
7278,Adam,Smyl,25,Lublin,Sales,6624,0,False,junior,2021
7279,Dominik,Jędrys,34,Gdańsk,Operations,8299,7,False,mid,2024
7280,Tobiasz,Głowiak,47,Warszawa,IT,10277,23,False,mid,2016
7281,Stefan,Suchora,55,Łódź,Marketing,5382,1,False,junior,2013
7282,Ewelina,Spychaj,50,Białystok,HR,15405,14,True,senior,2019
7283,Kaja,Dorobek,57,Warszawa,Marketing,10442,24,True,junior,2016
7284,Nicole,Smardz,28,Kraków,Operations,16926,1,False,lead,2018
7285,Eliza,Szykuła,60,Warszawa,Sales,11922,31,True,mid,2017
7286,Miłosz,Czubaszek,50,Warszawa,HR,6172,11,False,junior,2022
7287,Roksana,Pasieczna,55,Warszawa,Marketing,16989,11,False,lead,2014
7288,Marek,Broś,50,Warszawa,Sales,10492,16,False,mid,2016
7289,Bartek,Stoch,45,Łódź,Support,18971,11,True,lead,2012
7290,Jacek,Juszczuk,38,Warszawa,Support,5669,11,False,junior,2010
7291,Witold,Miros,27,Kraków,Marketing,12387,4,True,mid,2018
7292,Rozalia,Golan,45,Gdańsk,HR,7788,21,False,mid,2010
7293,Natan,Szczerek,30,Warszawa,Sales,10651,0,False,mid,2012
7294,Ewa,Bernatowicz,37,Kraków,IT,6906,13,False,junior,2010
7295,Jacek,Nalazek,24,Poznań,Sales,8965,1,False,mid,2011
7296,Cezary,Galos,55,Kraków,IT,10856,18,False,mid,2023
7297,Iwo,Derek,55,Warszawa,Sales,14119,24,False,senior,2018
7298,Bartek,Kołton,40,Warszawa,Support,8579,3,False,mid,2014
7299,Norbert,Pawełko,61,Katowice,Finance,8634,13,False,mid,2024
7300,Kazimierz,Pasztaleniec,22,Poznań,Sales,7169,0,False,junior,2016
7301,Błażej,Hirsch,57,Lublin,Sales,10703,21,True,junior,2025
7302,Kajetan,Leśny,23,Warszawa,IT,11100,0,False,mid,2014
7303,Marcelina,Stosik,51,Warszawa,HR,6384,28,False,junior,2019
7304,Monika,Kus,35,Łódź,Finance,6022,8,False,junior,2020
7305,Roksana,Janowiak,25,Warszawa,Sales,13360,3,False,senior,2017
7306,Maurycy,Zubel,22,Rzeszów,HR,4622,0,False,junior,2017
7307,Dagmara,Lisak,55,Rzeszów,Marketing,12548,3,False,senior,2020
7308,Kalina,Franczuk,32,Poznań,Operations,5495,0,False,junior,2010
7309,Elżbieta,Kawala,39,Warszawa,Marketing,5418,8,False,junior,2017
7310,Jacek,Jędral,38,Lublin,Marketing,13366,1,True,mid,2025
7311,Bianka,Bartel,47,Poznań,Finance,6741,16,False,junior,2014
7312,Wiktor,Sulich,32,Wrocław,Finance,6874,5,False,junior,2021
7313,Grzegorz,Ryczko,49,Kraków,Support,13724,26,False,senior,2025
7314,Jacek,Kuliberda,43,Warszawa,Operations,6670,0,False,junior,2024
7315,Anastazja,Jonczyk,41,Lublin,Marketing,6938,19,False,junior,2022
